Timestamp,true value,strategy1
1/14/2019 19:00,1.0,0.0
1/14/2019 20:00,1.0,0.0
1/14/2019 21:00,1.0,0.0
1/14/2019 22:00,1.0,0.0
1/14/2019 23:00,1.0,0.0
1/15/2019 0:00,1.0,0.0
1/15/2019 1:00,0.544270833,0.0
1/15/2019 2:00,0.589371981,0.0
1/15/2019 3:00,0.520782396,0.0
1/15/2019 4:00,0.5657277,0.0
1/15/2019 5:00,0.640151515,0.0
1/15/2019 6:00,0.632911392,0.0
1/15/2019 7:00,0.643794147,0.0
1/15/2019 8:00,0.365853659,0.0
1/15/2019 9:00,0.291666667,0.0
1/15/2019 10:00,0.847715736,0.0
1/15/2019 11:00,0.963321447,0.0
1/15/2019 12:00,0.598915989,0.0
1/15/2019 13:00,1.0,0.0
1/15/2019 14:00,1.0,0.0
1/15/2019 15:00,1.0,0.0
1/15/2019 16:00,1.0,0.0
1/15/2019 17:00,1.0,0.0
1/15/2019 18:00,1.0,0.0
1/15/2019 19:00,1.0,0.0
1/15/2019 20:00,1.0,0.0
1/15/2019 21:00,1.0,0.0
