,Timestamp,true value
1779,1/19/2019 8:00,1
1780,1/19/2019 9:00,1
1781,1/19/2019 10:00,0.62962963
1782,1/19/2019 11:00,0.775510204
1783,1/19/2019 12:00,1
1784,1/19/2019 13:00,1
1785,1/19/2019 14:00,1
1786,1/19/2019 15:00,1
1787,1/19/2019 16:00,1
1788,1/19/2019 17:00,1
1789,1/19/2019 18:00,1
1790,1/19/2019 19:00,1
1791,1/19/2019 20:00,1
1792,1/19/2019 21:00,1
1793,1/19/2019 22:00,1
1794,1/19/2019 23:00,1
1795,1/20/2019 0:00,1
1796,1/20/2019 1:00,0.195652174
1797,1/20/2019 2:00,0.87037037
1798,1/20/2019 3:00,0.956521739
1799,1/20/2019 4:00,0.219512195
1800,1/20/2019 5:00,0.84
1801,1/20/2019 6:00,1
1802,1/20/2019 7:00,0.748148148
1803,1/20/2019 8:00,0.412280702
1804,1/20/2019 9:00,0.903225806
1805,1/20/2019 10:00,0.819078947
1806,1/20/2019 11:00,0.704433498
1807,1/20/2019 12:00,0.966101695
1808,1/20/2019 13:00,1
1809,1/20/2019 14:00,1
1810,1/20/2019 15:00,1
1811,1/20/2019 16:00,1
1812,1/20/2019 17:00,1
1813,1/20/2019 18:00,1
1814,1/20/2019 19:00,1
1815,1/20/2019 20:00,1
1816,1/20/2019 21:00,1
1817,1/20/2019 22:00,1
1818,1/20/2019 23:00,1
1819,1/21/2019 0:00,1
1820,1/21/2019 1:00,0.598393574
1821,1/21/2019 2:00,0.569105691
1822,1/21/2019 3:00,0.942857143
1823,1/21/2019 4:00,0.892857143
1824,1/21/2019 5:00,0.68
1825,1/21/2019 6:00,0.825757576
1826,1/21/2019 7:00,0.344827586
1827,1/21/2019 8:00,0.048086359
1828,1/21/2019 9:00,1
1829,1/21/2019 10:00,0.988505747
1830,1/21/2019 11:00,0.96742671
1831,1/21/2019 12:00,0.87
1832,1/21/2019 13:00,1
1833,1/21/2019 14:00,1
1834,1/21/2019 15:00,1
1835,1/21/2019 16:00,1
1836,1/21/2019 17:00,1
1837,1/21/2019 18:00,1
1838,1/21/2019 19:00,1
1839,1/21/2019 20:00,1
1840,1/21/2019 21:00,1
1841,1/21/2019 22:00,1
1842,1/21/2019 23:00,1
1843,1/22/2019 0:00,1
1844,1/22/2019 1:00,0.689119171
1845,1/22/2019 2:00,0.82320442
1846,1/22/2019 3:00,0.856060606
1847,1/22/2019 4:00,0.834586466
1848,1/22/2019 5:00,0.746556474
1849,1/22/2019 6:00,0.657030223
1850,1/22/2019 7:00,0.650336215
1851,1/22/2019 8:00,0.961832061
1852,1/22/2019 9:00,0.994336773
1853,1/22/2019 10:00,0.99704896
1854,1/22/2019 11:00,0.985245902
1855,1/22/2019 12:00,0.880952381
1856,1/22/2019 13:00,1
1857,1/22/2019 14:00,1
1858,1/22/2019 15:00,1
1859,1/22/2019 16:00,1
1860,1/22/2019 17:00,1
1861,1/22/2019 18:00,1
1862,1/22/2019 19:00,1
1863,1/22/2019 20:00,1
1864,1/22/2019 21:00,1
1865,1/22/2019 22:00,1
1866,1/22/2019 23:00,1
1867,1/23/2019 0:00,1
1868,1/23/2019 1:00,0.927884615
1869,1/23/2019 2:00,0.964285714
1870,1/23/2019 3:00,0.89010989
1871,1/23/2019 4:00,0.881355932
1872,1/23/2019 5:00,1
1873,1/23/2019 6:00,0.874251497
1874,1/23/2019 7:00,1
1875,1/23/2019 8:00,0.889705882
1876,1/23/2019 9:00,0.909090909
1877,1/23/2019 10:00,1
1878,1/23/2019 11:00,0.980099502
1879,1/23/2019 12:00,0.898601399
1880,1/23/2019 13:00,1
1881,1/23/2019 14:00,1
1882,1/23/2019 15:00,1
1883,1/23/2019 16:00,1
1884,1/23/2019 17:00,1
1885,1/23/2019 18:00,1
1886,1/23/2019 19:00,1
1887,1/23/2019 20:00,1
1888,1/23/2019 21:00,1
1889,1/23/2019 22:00,1
1890,1/23/2019 23:00,1
1891,1/24/2019 0:00,1
1892,1/24/2019 1:00,0.682170543
1893,1/24/2019 2:00,0.744897959
1894,1/24/2019 3:00,0.747826087
1895,1/24/2019 4:00,1
1896,1/24/2019 5:00,0.792079208
1897,1/24/2019 6:00,0.625310174
1898,1/24/2019 7:00,0.580729167
1899,1/24/2019 8:00,0.844559585
1900,1/24/2019 9:00,0.785714286
1901,1/24/2019 10:00,0.531531532
1902,1/24/2019 11:00,0.578571429
1903,1/24/2019 12:00,1
1904,1/24/2019 13:00,1
1905,1/24/2019 14:00,1
1906,1/24/2019 15:00,1
1907,1/24/2019 16:00,1
1908,1/24/2019 17:00,1
1909,1/24/2019 18:00,1
1910,1/24/2019 19:00,1
1911,1/24/2019 20:00,1
1912,1/24/2019 21:00,1
1913,1/24/2019 22:00,1
1914,1/24/2019 23:00,1
1915,1/25/2019 0:00,1
1916,1/25/2019 1:00,0.7
1917,1/25/2019 2:00,0.696969697
1918,1/25/2019 3:00,0.622222222
1919,1/25/2019 4:00,0.580645161
1920,1/25/2019 5:00,0.351648352
1921,1/25/2019 6:00,0.684210526
1922,1/25/2019 7:00,0.936073059
1923,1/25/2019 8:00,0.98752662
1924,1/25/2019 9:00,0.995994278
1925,1/25/2019 10:00,0.986725664
1926,1/25/2019 11:00,1
1927,1/25/2019 12:00,0.979835698
1928,1/25/2019 13:00,1
1929,1/25/2019 14:00,1
1930,1/25/2019 15:00,1
1931,1/25/2019 16:00,1
1932,1/25/2019 17:00,1
1933,1/25/2019 18:00,1
1934,1/25/2019 19:00,1
1935,1/25/2019 20:00,1
1936,1/25/2019 21:00,1
1937,1/25/2019 22:00,1
1938,1/25/2019 23:00,1
1939,1/26/2019 0:00,1
1940,1/26/2019 1:00,1
1941,1/26/2019 2:00,0.951219512
1942,1/26/2019 3:00,0.933333333
1943,1/26/2019 4:00,0.980952381
1944,1/26/2019 5:00,0.96017316
1945,1/26/2019 6:00,1
1946,1/26/2019 7:00,1
1947,1/26/2019 8:00,0.711864407
1948,1/26/2019 9:00,0.991304348
1949,1/26/2019 10:00,1
1950,1/26/2019 11:00,1
1951,1/26/2019 12:00,0.833333333
1952,1/26/2019 13:00,1
1953,1/26/2019 14:00,1
1954,1/26/2019 15:00,1
1955,1/26/2019 16:00,1
1956,1/26/2019 17:00,1
1957,1/26/2019 18:00,1
1958,1/26/2019 19:00,1
1959,1/26/2019 20:00,1
1960,1/26/2019 21:00,1
1961,1/26/2019 22:00,1
1962,1/26/2019 23:00,1
1963,1/27/2019 0:00,1
1964,1/27/2019 1:00,1
1965,1/27/2019 2:00,1
1966,1/27/2019 3:00,0.952380952
1967,1/27/2019 4:00,0.629032258
1968,1/27/2019 5:00,0.893617021
1969,1/27/2019 6:00,0.942622951
1970,1/27/2019 7:00,0.903225806
1971,1/27/2019 8:00,0.881355932
1972,1/27/2019 9:00,0.854166667
1973,1/27/2019 10:00,0.962962963
1974,1/27/2019 11:00,1
1975,1/27/2019 12:00,0.494117647
1976,1/27/2019 13:00,1
1977,1/27/2019 14:00,1
1978,1/27/2019 15:00,1
1979,1/27/2019 16:00,1
1980,1/27/2019 17:00,1
1981,1/27/2019 18:00,1
1982,1/27/2019 19:00,1
1983,1/27/2019 20:00,1
1984,1/27/2019 21:00,1
1985,1/27/2019 22:00,1
1986,1/27/2019 23:00,1
1987,1/28/2019 0:00,1
1988,1/28/2019 1:00,0.927272727
1989,1/28/2019 2:00,0.731092437
1990,1/28/2019 3:00,0.196891192
1991,1/28/2019 4:00,0.886363636
1992,1/28/2019 5:00,0.926829268
1993,1/28/2019 6:00,0.892857143
1994,1/28/2019 7:00,0.591549296
1995,1/28/2019 8:00,0.945859873
1996,1/28/2019 9:00,0.951219512
1997,1/28/2019 10:00,0.999066159
1998,1/28/2019 11:00,0.996467991
1999,1/28/2019 12:00,0.981889978
2000,1/28/2019 13:00,1
2001,1/28/2019 14:00,1
2002,1/28/2019 15:00,1
2003,1/28/2019 16:00,1
2004,1/28/2019 17:00,1
2005,1/28/2019 18:00,1
2006,1/28/2019 19:00,1
2007,1/28/2019 20:00,1
2008,1/28/2019 21:00,1
2009,1/28/2019 22:00,1
2010,1/28/2019 23:00,1
2011,1/29/2019 0:00,1
2012,1/29/2019 1:00,0.655172414
2013,1/29/2019 2:00,1
2014,1/29/2019 3:00,0.605978261
2015,1/29/2019 4:00,1
2016,1/29/2019 5:00,0.852173913
2017,1/29/2019 6:00,0.757660167
2018,1/29/2019 7:00,0.742574257
2019,1/29/2019 8:00,0.866412214
2020,1/29/2019 9:00,0.956353919
2021,1/29/2019 10:00,0.693893528
2022,1/29/2019 11:00,0.983827493
2023,1/29/2019 12:00,0.788659794
2024,1/29/2019 13:00,1
2025,1/29/2019 14:00,1
2026,1/29/2019 15:00,1
2027,1/29/2019 16:00,1
2028,1/29/2019 17:00,1
2029,1/29/2019 18:00,1
2030,1/29/2019 19:00,1
2031,1/29/2019 20:00,1
2032,1/29/2019 21:00,1
2033,1/29/2019 22:00,1
2034,1/29/2019 23:00,1
2035,1/30/2019 0:00,1
2036,1/30/2019 1:00,0.566666667
2037,1/30/2019 2:00,0.668789809
2038,1/30/2019 3:00,0.477443609
2039,1/30/2019 4:00,0.70361991
2040,1/30/2019 5:00,0.63434903
2041,1/30/2019 6:00,0.844884488
2042,1/30/2019 7:00,0.962441315
2043,1/30/2019 8:00,0.994047619
2044,1/30/2019 9:00,0.9921875
2045,1/30/2019 10:00,0.852760736
2046,1/30/2019 11:00,0.772151899
2047,1/30/2019 12:00,0.555555556
2048,1/30/2019 13:00,1
2049,1/30/2019 14:00,1
2050,1/30/2019 15:00,1
2051,1/30/2019 16:00,1
2052,1/30/2019 17:00,1
2053,1/30/2019 18:00,1
2054,1/30/2019 19:00,1
2055,1/30/2019 20:00,1
2056,1/30/2019 21:00,1
2057,1/30/2019 22:00,1
2058,1/30/2019 23:00,1
2059,1/31/2019 0:00,1
2060,1/31/2019 1:00,0.955555556
2061,1/31/2019 2:00,0.985815603
2062,1/31/2019 3:00,0.8
2063,1/31/2019 4:00,1
2064,1/31/2019 5:00,0.918367347
2065,1/31/2019 6:00,0.936708861
2066,1/31/2019 7:00,0.765765766
2067,1/31/2019 8:00,1
2068,1/31/2019 9:00,0.985748219
2069,1/31/2019 10:00,0.823529412
2070,1/31/2019 11:00,0.635208711
2071,1/31/2019 12:00,1
2072,1/31/2019 13:00,1
2073,1/31/2019 14:00,1
2074,1/31/2019 15:00,1
2075,1/31/2019 16:00,1
2076,1/31/2019 17:00,1
2077,1/31/2019 18:00,1
2078,1/31/2019 19:00,1
2079,1/31/2019 20:00,1
2080,1/31/2019 21:00,1
2081,1/31/2019 22:00,1
2082,1/31/2019 23:00,1
2083,2/1/2019 0:00,1
2084,2/1/2019 1:00,0.863636364
2085,2/1/2019 2:00,0.706896552
2086,2/1/2019 3:00,0.748677249
2087,2/1/2019 4:00,0.564516129
2088,2/1/2019 5:00,0.545454545
2089,2/1/2019 6:00,0.565217391
2090,2/1/2019 7:00,0.702380952
2091,2/1/2019 8:00,0.998017839
2092,2/1/2019 9:00,0.907169235
2093,2/1/2019 10:00,0.66252073
2094,2/1/2019 11:00,0.968862275
2095,2/1/2019 12:00,0.999792445
2096,2/1/2019 13:00,1
2097,2/1/2019 14:00,1
2098,2/1/2019 15:00,1
2099,2/1/2019 16:00,1
2100,2/1/2019 17:00,1
2101,2/1/2019 18:00,1
2102,2/1/2019 19:00,1
2103,2/1/2019 20:00,1
2104,2/1/2019 21:00,1
2105,2/1/2019 22:00,1
2106,2/1/2019 23:00,1
2107,2/2/2019 0:00,1
2108,2/2/2019 1:00,0.591549296
2109,2/2/2019 2:00,0.714285714
2110,2/2/2019 3:00,0.8
2111,2/2/2019 4:00,0.975
2112,2/2/2019 5:00,1
2113,2/2/2019 6:00,1
2114,2/2/2019 7:00,0.797297297
2115,2/2/2019 8:00,0.66091954
2116,2/2/2019 9:00,0.96
2117,2/2/2019 10:00,1
2118,2/2/2019 11:00,0.79406308
2119,2/2/2019 12:00,1
2120,2/2/2019 13:00,1
2121,2/2/2019 14:00,1
2122,2/2/2019 15:00,1
2123,2/2/2019 16:00,1
2124,2/2/2019 17:00,1
2125,2/2/2019 18:00,1
2126,2/2/2019 19:00,1
2127,2/2/2019 20:00,1
2128,2/2/2019 21:00,1
2129,2/2/2019 22:00,1
2130,2/2/2019 23:00,1
2131,2/3/2019 0:00,1
2132,2/3/2019 1:00,1
2133,2/3/2019 2:00,1
2134,2/3/2019 3:00,1
2135,2/3/2019 4:00,1
2136,2/3/2019 5:00,1
2137,2/3/2019 6:00,0.758241758
2138,2/3/2019 7:00,0.79
2139,2/3/2019 8:00,1
2140,2/3/2019 9:00,1
2141,2/3/2019 10:00,0.837209302
2142,2/3/2019 11:00,0.490740741
2143,2/3/2019 12:00,1
2144,2/3/2019 13:00,1
2145,2/3/2019 23:00,1
2146,2/4/2019 0:00,1
2147,2/4/2019 1:00,0.985074627
2148,2/4/2019 2:00,0.953846154
2149,2/4/2019 3:00,1
2150,2/4/2019 4:00,1
2151,2/4/2019 5:00,1
2152,2/4/2019 6:00,1
2153,2/4/2019 7:00,1
2154,2/4/2019 8:00,1
2155,2/4/2019 9:00,1
2156,2/4/2019 10:00,0.99727409
2157,2/4/2019 11:00,0.999322723
2158,2/4/2019 12:00,0.985083903
2159,2/4/2019 13:00,1
2160,2/4/2019 14:00,1
2161,2/4/2019 15:00,1
2162,2/4/2019 16:00,1
2163,2/4/2019 17:00,1
2164,2/4/2019 18:00,1
2165,2/4/2019 19:00,1
2166,2/4/2019 20:00,1
2167,2/4/2019 21:00,1
2168,2/4/2019 22:00,1
2169,2/4/2019 23:00,1
2170,2/5/2019 0:00,1
2171,2/5/2019 1:00,1
2172,2/5/2019 2:00,1
2173,2/5/2019 3:00,1
2174,2/5/2019 4:00,0.971428571
2175,2/5/2019 5:00,0.857142857
2176,2/5/2019 6:00,1
2177,2/5/2019 7:00,0.875
2178,2/5/2019 8:00,0.993762994
2179,2/5/2019 9:00,0.99864468
2180,2/5/2019 10:00,0.999211149
2181,2/5/2019 11:00,0.537190083
2182,2/5/2019 12:00,0.894736842
2183,2/5/2019 13:00,1
2184,2/5/2019 14:00,1
2185,2/5/2019 15:00,1
2186,2/5/2019 16:00,1
2187,2/5/2019 17:00,1
2188,2/5/2019 18:00,1
2189,2/5/2019 19:00,1
2190,2/5/2019 20:00,1
2191,2/5/2019 21:00,1
2192,2/5/2019 22:00,1
2193,2/5/2019 23:00,1
2194,2/6/2019 0:00,1
2195,2/6/2019 1:00,0.476190476
2196,2/6/2019 2:00,0.810810811
2197,2/6/2019 3:00,0.725806452
2198,2/6/2019 4:00,1
2199,2/6/2019 5:00,0.566280566
2200,2/6/2019 6:00,0.616771867
2201,2/6/2019 7:00,1
2202,2/6/2019 8:00,0.776119403
2203,2/6/2019 9:00,0.98605732
2204,2/6/2019 10:00,0.997876858
2205,2/6/2019 11:00,0.962457338
2206,2/6/2019 12:00,0.946393762
2207,2/6/2019 13:00,1
2208,2/6/2019 14:00,1
2209,2/6/2019 15:00,1
2210,2/6/2019 16:00,1
2211,2/6/2019 17:00,1
2212,2/6/2019 18:00,1
2213,2/6/2019 19:00,1
2214,2/6/2019 20:00,1
2215,2/6/2019 21:00,1
2216,2/6/2019 22:00,1
2217,2/6/2019 23:00,1
2218,2/7/2019 0:00,1
2219,2/7/2019 1:00,0.582089552
2220,2/7/2019 2:00,0.690909091
2221,2/7/2019 3:00,0.135294118
2222,2/7/2019 4:00,1
2223,2/7/2019 5:00,0.837209302
2224,2/7/2019 6:00,0.577319588
2225,2/7/2019 7:00,0.333333333
2226,2/7/2019 8:00,0.947540984
2227,2/7/2019 9:00,0.780645161
2228,2/7/2019 10:00,0.984615385
2229,2/7/2019 11:00,0.689873418
2230,2/7/2019 12:00,0.900990099
2231,2/7/2019 13:00,1
2232,2/7/2019 14:00,1
2233,2/7/2019 15:00,1
2234,2/7/2019 16:00,1
2235,2/7/2019 17:00,1
2236,2/7/2019 18:00,1
2237,2/7/2019 19:00,1
2238,2/7/2019 20:00,1
2239,2/7/2019 21:00,1
2240,2/7/2019 22:00,1
2241,2/7/2019 23:00,1
2242,2/8/2019 0:00,1
2243,2/8/2019 1:00,0.915492958
2244,2/8/2019 2:00,0.960784314
2245,2/8/2019 3:00,0.759259259
2246,2/8/2019 4:00,0.957894737
2247,2/8/2019 5:00,0.865546218
2248,2/8/2019 6:00,0.888888889
2249,2/8/2019 7:00,1
2250,2/8/2019 8:00,1
2251,2/8/2019 9:00,0.984263233
2252,2/8/2019 10:00,0.839951865
2253,2/8/2019 11:00,0.944055944
2254,2/8/2019 12:00,0.998950131
2255,2/8/2019 13:00,1
2256,2/8/2019 14:00,1
2257,2/8/2019 15:00,1
2258,2/8/2019 16:00,1
2259,2/8/2019 17:00,1
2260,2/8/2019 18:00,1
2261,2/8/2019 19:00,1
2262,2/8/2019 20:00,1
2263,2/8/2019 21:00,1
2264,2/8/2019 22:00,1
2265,2/8/2019 23:00,1
2266,2/9/2019 0:00,1
2267,2/9/2019 1:00,0.902439024
2268,2/9/2019 2:00,0.780487805
2269,2/9/2019 3:00,0.732394366
2270,2/9/2019 4:00,0.804347826
2271,2/9/2019 5:00,1
2272,2/9/2019 6:00,0.774193548
2273,2/9/2019 7:00,0.807017544
2274,2/9/2019 8:00,1
2275,2/9/2019 9:00,1
2276,2/9/2019 10:00,1
2277,2/9/2019 11:00,1
2278,2/9/2019 12:00,1
2279,2/9/2019 13:00,1
2280,2/9/2019 14:00,1
2281,2/9/2019 15:00,1
2282,2/9/2019 16:00,1
2283,2/9/2019 17:00,1
2284,2/9/2019 18:00,1
2285,2/9/2019 19:00,1
2286,2/9/2019 20:00,1
2287,2/9/2019 21:00,1
2288,2/9/2019 22:00,1
2289,2/9/2019 23:00,1
2290,2/10/2019 0:00,1
2291,2/10/2019 1:00,0.693069307
2292,2/10/2019 2:00,1
2293,2/10/2019 3:00,1
2294,2/10/2019 4:00,1
2295,2/10/2019 5:00,0.904761905
2296,2/10/2019 6:00,1
2297,2/10/2019 7:00,0.666666667
2298,2/10/2019 8:00,1
2299,2/10/2019 9:00,0.966597077
2300,2/10/2019 10:00,0.96124031
2301,2/10/2019 11:00,0.585714286
2302,2/10/2019 12:00,0.889679715
2303,2/10/2019 13:00,1
2304,2/10/2019 14:00,1
2305,2/10/2019 15:00,1
2306,2/10/2019 16:00,1
2307,2/10/2019 17:00,1
2308,2/10/2019 18:00,1
2309,2/10/2019 19:00,1
2310,2/10/2019 20:00,1
2311,2/10/2019 21:00,1
2312,2/10/2019 22:00,1
2313,2/10/2019 23:00,1
2314,2/11/2019 0:00,1
2315,2/11/2019 1:00,0.921875
2316,2/11/2019 2:00,0.972972973
2317,2/11/2019 3:00,0.6875
2318,2/11/2019 4:00,0.974358974
2319,2/11/2019 5:00,0.985294118
2320,2/11/2019 6:00,0.907894737
2321,2/11/2019 7:00,0.863636364
2322,2/11/2019 8:00,0.727578475
2323,2/11/2019 9:00,0.910447761
2324,2/11/2019 10:00,0.996291575
2325,2/11/2019 11:00,0.992163009
2326,2/11/2019 12:00,0.99137172
2327,2/11/2019 13:00,1
2328,2/11/2019 14:00,1
2329,2/11/2019 15:00,1
2330,2/11/2019 16:00,1
2331,2/11/2019 17:00,1
2332,2/11/2019 18:00,1
2333,2/11/2019 19:00,1
2334,2/11/2019 20:00,1
2335,2/11/2019 21:00,1
2336,2/11/2019 22:00,1
2337,2/11/2019 23:00,1
2338,2/12/2019 0:00,1
2339,2/12/2019 1:00,0.557894737
2340,2/12/2019 2:00,0.953846154
2341,2/12/2019 3:00,0.871428571
2342,2/12/2019 4:00,1
2343,2/12/2019 5:00,0.918604651
2344,2/12/2019 6:00,1
2345,2/12/2019 7:00,0.977011494
2346,2/12/2019 8:00,0.915662651
2347,2/12/2019 9:00,0.930702157
2348,2/12/2019 10:00,0.969284122
2349,2/12/2019 11:00,0.831683168
2350,2/12/2019 12:00,0.026367831
2351,2/12/2019 13:00,1
2352,2/12/2019 14:00,1
2353,2/12/2019 15:00,1
2354,2/12/2019 16:00,1
2355,2/12/2019 17:00,1
2356,2/12/2019 18:00,1
2357,2/12/2019 19:00,1
2358,2/12/2019 20:00,1
2359,2/12/2019 21:00,1
2360,2/12/2019 22:00,1
2361,2/12/2019 23:00,1
2362,2/13/2019 0:00,1
2363,2/13/2019 1:00,0.906015038
2364,2/13/2019 2:00,0.680473373
2365,2/13/2019 3:00,0.887096774
2366,2/13/2019 4:00,0.726141079
2367,2/13/2019 5:00,0.642533937
2368,2/13/2019 6:00,1
2369,2/13/2019 7:00,0.931034483
2370,2/13/2019 8:00,0.82300885
2371,2/13/2019 9:00,0.64556962
2372,2/13/2019 10:00,1
2373,2/13/2019 11:00,1
2374,2/13/2019 12:00,0.936113576
2375,2/13/2019 13:00,1
2376,2/13/2019 14:00,1
2377,2/13/2019 15:00,1
2378,2/13/2019 16:00,1
2379,2/13/2019 17:00,1
2380,2/13/2019 18:00,1
2381,2/13/2019 19:00,1
2382,2/13/2019 20:00,1
2383,2/13/2019 21:00,1
2384,2/13/2019 22:00,1
2385,2/13/2019 23:00,1
2386,2/14/2019 0:00,1
2387,2/14/2019 1:00,0.947368421
2388,2/14/2019 2:00,0.949640288
2389,2/14/2019 3:00,1
2390,2/14/2019 4:00,1
2391,2/14/2019 5:00,0.9765625
2392,2/14/2019 6:00,1
2393,2/14/2019 7:00,0.537414966
2394,2/14/2019 8:00,0.418367347
2395,2/14/2019 9:00,0.966850829
2396,2/14/2019 10:00,0.61952862
2397,2/14/2019 11:00,0.602564103
2398,2/14/2019 12:00,0.984
2399,2/14/2019 13:00,1
2400,2/14/2019 14:00,1
2401,2/14/2019 15:00,1
2402,2/14/2019 16:00,1
2403,2/14/2019 17:00,1
2404,2/14/2019 18:00,1
2405,2/14/2019 19:00,1
2406,2/14/2019 20:00,1
2407,2/14/2019 21:00,1
2408,2/14/2019 22:00,1
2409,2/14/2019 23:00,1
2410,2/15/2019 0:00,1
2411,2/15/2019 1:00,0.981818182
2412,2/15/2019 2:00,0.910614525
2413,2/15/2019 3:00,0.590062112
2414,2/15/2019 4:00,0.576744186
2415,2/15/2019 5:00,0.816666667
2416,2/15/2019 6:00,1
2417,2/15/2019 7:00,1
2418,2/15/2019 8:00,0.998219056
2419,2/15/2019 9:00,0.99333675
2420,2/15/2019 10:00,0.806408545
2421,2/15/2019 11:00,0.906525573
2422,2/15/2019 12:00,0.992345164
2423,2/15/2019 13:00,1
2424,2/15/2019 14:00,1
2425,2/15/2019 15:00,1
2426,2/15/2019 16:00,1
2427,2/15/2019 17:00,1
2428,2/15/2019 18:00,1
2429,2/15/2019 19:00,1
2430,2/15/2019 20:00,1
2431,2/15/2019 21:00,1
2432,2/15/2019 22:00,1
2433,2/15/2019 23:00,1
2434,2/16/2019 0:00,1
2435,2/16/2019 1:00,0.932515337
2436,2/16/2019 2:00,0.979674797
2437,2/16/2019 3:00,0.993569132
2438,2/16/2019 4:00,0.843791722
2439,2/16/2019 5:00,0.962264151
2440,2/16/2019 6:00,1
2441,2/16/2019 7:00,1
2442,2/16/2019 8:00,0.902777778
2443,2/16/2019 9:00,0.926199262
2444,2/16/2019 10:00,0.994535519
2445,2/16/2019 11:00,1
2446,2/16/2019 12:00,0.828571429
2447,2/16/2019 13:00,1
2448,2/16/2019 14:00,1
2449,2/16/2019 15:00,1
2450,2/16/2019 16:00,1
2451,2/16/2019 17:00,1
2452,2/16/2019 18:00,1
2453,2/16/2019 19:00,1
2454,2/16/2019 20:00,1
2455,2/16/2019 21:00,1
2456,2/16/2019 22:00,1
2457,2/16/2019 23:00,1
2458,2/17/2019 0:00,1
2459,2/17/2019 1:00,0.946902655
2460,2/17/2019 2:00,0.991071429
2461,2/17/2019 3:00,1
2462,2/17/2019 4:00,1
2463,2/17/2019 5:00,0.936170213
2464,2/17/2019 6:00,1
2465,2/17/2019 7:00,1
2466,2/17/2019 8:00,1
2467,2/17/2019 9:00,0.449438202
2468,2/17/2019 10:00,1
2469,2/17/2019 11:00,1
2470,2/17/2019 12:00,0.975
2471,2/17/2019 13:00,1
2472,2/17/2019 14:00,1
2473,2/17/2019 15:00,1
2474,2/17/2019 16:00,1
2475,2/17/2019 17:00,1
2476,2/17/2019 18:00,1
2477,2/17/2019 19:00,1
2478,2/17/2019 20:00,1
2479,2/17/2019 21:00,1
2480,2/18/2019 15:00,1
2481,2/18/2019 16:00,1
2482,2/18/2019 17:00,1
2483,2/18/2019 18:00,1
2484,2/18/2019 19:00,1
2485,2/18/2019 20:00,1
2486,2/18/2019 21:00,1
2487,2/18/2019 22:00,1
2488,2/18/2019 23:00,1
2489,2/19/2019 0:00,1
2490,2/19/2019 1:00,1
2491,2/19/2019 2:00,1
2492,2/19/2019 3:00,0.960784314
2493,2/19/2019 4:00,0.808139535
2494,2/19/2019 5:00,0.754901961
2495,2/19/2019 6:00,0.930232558
2496,2/19/2019 7:00,0.94017094
2497,2/19/2019 8:00,0.735135135
2498,2/19/2019 9:00,0.823529412
2499,2/19/2019 10:00,0.994407457
2500,2/19/2019 11:00,0.957446809
2501,2/19/2019 12:00,0.719298246
2502,2/19/2019 13:00,1
2503,2/19/2019 14:00,1
2504,2/19/2019 15:00,1
2505,2/19/2019 16:00,1
2506,2/19/2019 17:00,1
2507,2/19/2019 18:00,1
2508,2/19/2019 19:00,1
2509,2/19/2019 20:00,1
2510,2/19/2019 21:00,1
2511,2/19/2019 22:00,1
2512,2/19/2019 23:00,1
2513,2/20/2019 0:00,1
2514,2/20/2019 1:00,1
2515,2/20/2019 2:00,0.639344262
2516,2/20/2019 3:00,0.962616822
2517,2/20/2019 4:00,0.88372093
2518,2/20/2019 5:00,0.913043478
2519,2/20/2019 6:00,0.982142857
2520,2/20/2019 7:00,0.994949495
2521,2/20/2019 8:00,1
2522,2/20/2019 9:00,1
2523,2/20/2019 10:00,0.394736842
2524,2/20/2019 11:00,1
2525,2/20/2019 12:00,0.989944134
2526,2/20/2019 13:00,1
2527,2/20/2019 14:00,1
2528,2/20/2019 15:00,1
2529,2/20/2019 16:00,1
2530,2/20/2019 17:00,1
2531,2/20/2019 18:00,1
2532,2/20/2019 19:00,1
2533,2/20/2019 20:00,1
2534,2/20/2019 21:00,1
2535,2/20/2019 22:00,1
2536,2/20/2019 23:00,1
2537,2/21/2019 0:00,1
2538,2/21/2019 1:00,0.629268293
2539,2/21/2019 2:00,0.81147541
2540,2/21/2019 3:00,1
2541,2/21/2019 4:00,1
2542,2/21/2019 5:00,1
2543,2/21/2019 6:00,1
2544,2/21/2019 7:00,0.932885906
2545,2/21/2019 8:00,0.898876404
2546,2/21/2019 9:00,0.703125
2547,2/21/2019 10:00,0.43575419
2548,2/21/2019 11:00,0.489583333
2549,2/21/2019 12:00,0.713235294
2550,2/21/2019 13:00,1
2551,2/21/2019 14:00,1
2552,2/21/2019 15:00,1
2553,2/21/2019 16:00,1
2554,2/21/2019 17:00,1
2555,2/21/2019 18:00,1
2556,2/21/2019 19:00,1
2557,2/21/2019 20:00,1
2558,2/21/2019 21:00,1
2559,2/21/2019 22:00,1
2560,2/21/2019 23:00,1
2561,2/22/2019 0:00,1
2562,2/22/2019 1:00,0.933774834
2563,2/22/2019 2:00,0.734693878
2564,2/22/2019 3:00,0.894230769
2565,2/22/2019 4:00,0.976744186
2566,2/22/2019 5:00,0.671641791
2567,2/22/2019 6:00,0.985294118
2568,2/22/2019 7:00,1
2569,2/22/2019 8:00,1
2570,2/22/2019 9:00,1
2571,2/22/2019 10:00,1
2572,2/22/2019 11:00,1
2573,2/22/2019 12:00,0.958949097
2574,2/22/2019 13:00,1
2575,2/22/2019 14:00,1
2576,2/22/2019 15:00,1
2577,2/22/2019 16:00,1
2578,2/22/2019 17:00,1
