truth_value,adarel,sarima,SVR,Gaussian
1,1,0.981929639,0.988085059,0.997423543
1,1,0.981929639,0.988066502,0.997427442
1,1,0.98192964,0.987937408,0.997430447
1,1,0.98192964,0.987946549,0.997432274
1,1,0.98192964,0.987934736,0.997432354
1,1,0.981946166,0.987893985,0.997439529
1,1,0.982035057,0.987979448,0.99749018
1,1,0.982035057,0.988026464,0.997494302
1,1,0.982035057,0.988042823,0.997497959
1,1,0.982035057,0.987993308,0.997501109
1,1,0.982035057,0.988131819,0.997503706
1,1,0.982035057,0.988040898,0.997505692
1,1,0.982035057,0.988040503,0.997506995
1,1,0.982035057,0.988029629,0.997507525
1,1,0.982035923,0.988093249,0.997507714
1,1,0.982035923,0.988046005,0.997506469
1,1,0.982035923,0.988092236,0.997504082
1,1,0.982035923,0.988087417,0.997500348
1,1,0.982035923,0.987984893,0.997494992
1,1,0.982035923,0.988104046,0.997487644
1,1,0.98203738,0.988121599,0.997478684
1,1,0.98203738,0.988114227,0.997465815
1,1,0.98203738,0.98798204,0.997448729
1,1,0.98203738,0.988158343,0.997425711
1,1,0.98203738,0.987768431,0.997393124
1,1,0.982660757,0.988646518,0.997707933
1,1,0.982660757,0.988691504,0.997709886
1,1,0.982660757,0.988781318,0.997711361
1,1,0.982660754,0.988627833,0.997712312
1,1,0.982660757,0.988607701,0.997712682
1,1,0.982660757,0.988789986,0.997712406
1,1,0.982660757,0.98862845,0.997711403
1,1,0.982660754,0.988640065,0.997709576
1,1,0.982660757,0.988650196,0.997706802
1,1,0.982660757,0.988615853,0.997702927
1,1,0.982660754,0.988810899,0.997697719
1,1,0.982660754,0.988654451,0.997690868
1,1,0.982660757,0.988799158,0.997682219
1,1,0.982669529,0.988679935,0.997676465
1,1,0.982676473,0.988823114,0.99766768
1,1,0.982676471,0.988691272,0.997651929
1,1,0.982678351,0.988691799,0.997633088
1,1,0.982678352,0.988695445,0.997607565
1,1,0.982678352,0.988738843,0.997573887
1,1,0.982678352,0.988347472,0.997524534
1,1,0.983563337,0.989228953,0.997968284
1,1,0.983563337,0.989267078,0.997970991
1,1,0.983563337,0.989228669,0.997973447
1,1,0.983563337,0.989203821,0.997975636
1,1,0.983563337,0.989239327,0.997977542
1,1,0.983563337,0.989408603,0.997979144
1,1,0.983563337,0.989368276,0.997980421
1,1,0.983563337,0.989369678,0.997981339
1,1,0.983563337,0.989231741,0.997981841
1,1,0.983563337,0.989346813,0.997981929
1,1,0.983563337,0.989334576,0.997981539
1,1,0.983563337,0.98922736,0.997980659
1,1,0.983563337,0.989353896,0.997979199
1,1,0.983563337,0.98923855,0.997977035
1,1,0.983563337,0.989349751,0.997974141
1,1,0.983563337,0.989204958,0.997970393
1,1,0.983563337,0.989224872,0.997965644
1,1,0.983563337,0.989289912,0.997959713
1,1,0.983563337,0.98937037,0.997952359
1,1,0.983563337,0.989159954,0.997943253
1,1,0.983565953,0.989370391,0.997933571
1,1,0.983565953,0.989263414,0.997919866
1,1,0.983565953,0.989234855,0.997902633
1,1,0.983565953,0.989195276,0.997880524
1,1,0.983565953,0.989507766,0.997851132
1,1,0.983565953,0.989086814,0.997808354
1,1,0.984233763,0.989659073,0.998144154
1,1,0.984233763,0.989769561,0.998142998
1,1,0.984233763,0.989766382,0.99814129
1,1,0.984233763,0.989670294,0.998138993
1,1,0.984233763,0.989652099,0.99813593
1,1,0.984233763,0.989741713,0.998132058
1,1,0.984233763,0.989838387,0.998127289
1,1,0.984233763,0.989642359,0.998121325
1,1,0.984233763,0.989661107,0.99811412
1,1,0.984233763,0.989667107,0.998105232
1,1,0.984233763,0.989635506,0.998094255
1,1,0.984233763,0.989901667,0.998080579
1,1,0.984233763,0.989853331,0.998062887
1,1,0.984312194,0.989845194,0.998087377
1,1,0.984319946,0.989835605,0.998072644
1,1,0.984350871,0.989860077,0.998067375
1,1,0.984361078,0.98981975,0.998046537
1,1,0.984388961,0.989810719,0.998028466
1,1,0.984451714,0.989779113,0.998020421
1,1,0.984676352,0.989945488,0.998093785
1,1,0.984918288,0.990156776,0.998181813
1,0.999988494,0.985160223,0.990348803,0.998282802
1,0.999978029,0.985367119,0.99061997,0.998384365
1,0.999980115,0.985466457,0.990604621,0.99843807
1,0.999980577,0.985466457,0.990431855,0.998440941
1,0.999980998,0.985466457,0.990557279,0.998443561
1,0.999981432,0.985466456,0.990623026,0.99844582
1,0.999981865,0.985466457,0.990499916,0.998447446
1,0.999982656,0.985487511,0.990527444,0.998461176
1,0.999983037,0.985487511,0.990528666,0.998463999
1,0.99998342,0.985487511,0.990529763,0.998466586
1,0.999983783,0.985487511,0.990526679,0.998468792
1,0.999984331,0.985498148,0.990538667,0.998477039
1,0.999984671,0.985498148,0.990537503,0.998479683
1,0.999984997,0.985498148,0.990704301,0.998482085
1,0.999985335,0.985498148,0.990700868,0.998484105
1,0.99998581,0.98550724,0.990715697,0.99849121
1,0.9999861,0.98550724,0.990738615,0.998493409
1,0.999986399,0.98550724,0.990528272,0.998495199
1,0.99998671,0.98550724,0.990706191,0.998496236
1,0.999987672,0.985534386,0.990713019,0.998512956
1,0.999987936,0.985534386,0.99065862,0.998515688
1,0.999988172,0.985534386,0.990526534,0.998518175
1,0.999988613,0.985542388,0.990653568,0.998525264
1,0.999988842,0.985542388,0.99060398,0.998528222
1,0.999989066,0.985542389,0.990691466,0.998531125
1,0.99998928,0.985542389,0.990691653,0.998533971
1,0.999989483,0.985542388,0.990687793,0.998536757
1,0.999989701,0.985542388,0.990659876,0.998539478
1,0.999989899,0.985542389,0.990526654,0.99854213
1,0.9999901,0.985542389,0.990654749,0.998544706
1,0.999990292,0.985542389,0.990742576,0.998547198
1,0.999990484,0.985542389,0.990638214,0.998549594
1,0.999990666,0.985542389,0.990502076,0.998551875
1,0.999990846,0.985542389,0.990829889,0.998554013
1,0.999991023,0.985542389,0.990677155,0.998555956
1,0.999991196,0.985542389,0.990861911,0.998557571
1,0.999991553,0.985552698,0.990646157,0.998565101
1,0.99999171,0.985552698,0.990666989,0.998567286
1,0.999991866,0.985552698,0.990664576,0.998569372
1,0.999992018,0.985552698,0.990648827,0.998571346
1,0.999992149,0.985552698,0.9906544,0.998573192
1,0.999992314,0.985552698,0.990548214,0.998574887
1,0.999992458,0.985552698,0.990647641,0.998576404
1,0.999992599,0.985552698,0.99065997,0.998577699
1,0.999992739,0.985552698,0.990547763,0.998578715
1,0.999992877,0.985552698,0.990641875,0.998579358
1,0.999993015,0.985552698,0.990487038,0.998579472
1,0.999993152,0.985552698,0.990528018,0.998578757
1,0.999993283,0.985552698,0.990626919,0.99857644
1,0.999994791,0.985615198,0.990764347,0.998610386
1,0.999994881,0.985615198,0.990775395,0.99861236
1,0.999994964,0.985615198,0.990733323,0.998614181
1,0.999995047,0.985615198,0.990763036,0.998615731
1,0.999995318,0.985624631,0.99058877,0.998622727
1,0.999995392,0.985624631,0.99078734,0.998624873
1,0.999995465,0.985624631,0.99077158,0.998626975
1,0.999995534,0.985624631,0.99073457,0.998629033
1,0.9999956,0.985624632,0.990787849,0.998631042
1,0.999995664,0.985624632,0.990780488,0.998633002
1,0.999995725,0.985624632,0.990788864,0.998634907
1,0.999995784,0.985624631,0.990753501,0.998636753
1,0.999995841,0.985624631,0.9907765,0.998638534
1,0.999995895,0.985624631,0.990780698,0.998640239
1,0.999995946,0.985624631,0.990770201,0.998641855
1,0.999995995,0.985624631,0.99076958,0.998643359
1,0.999996038,0.985624632,0.990792197,0.998644708
1,0.999996087,0.985624632,0.990560476,0.998645795
1,0.999996287,0.985633071,0.990797674,0.998651729
1,0.999996326,0.985633071,0.990791518,0.998653295
1,0.999996363,0.985633071,0.990812994,0.998654786
1,0.999996402,0.985633071,0.990798575,0.99865619
1,0.999996431,0.985633071,0.9908086,0.99865749
1,0.999996462,0.985633071,0.990716815,0.99865866
1,0.999996491,0.985633071,0.990814404,0.998659655
1,0.999996519,0.985633071,0.990812254,0.998660389
1,0.999996543,0.985633071,0.990718603,0.998660641
1,0.999996905,0.985651089,0.990825088,0.99867133
1,0.999996924,0.985651089,0.990831013,0.99867279
1,0.999996941,0.985651089,0.990814764,0.998674205
1,0.999996956,0.985651089,0.990763907,0.998675574
1,0.99999697,0.985651089,0.990829719,0.998676894
1,0.999996984,0.985651089,0.99082295,0.998678163
1,0.99999699,0.985651089,0.990749533,0.998679378
1,0.999996998,0.985651089,0.990821333,0.998680535
1,0.999997002,0.985651089,0.99073966,0.99868163
1,0.999997008,0.985651089,0.990826974,0.998682657
1,0.99999701,0.985651089,0.990816089,0.99868361
1,0.999997009,0.985651089,0.990836885,0.998684479
1,0.999997009,0.985651089,0.990810345,0.99868525
1,0.999997006,0.985651089,0.990810658,0.998685903
1,0.999997003,0.985651089,0.990734261,0.998686402
1,0.999996997,0.985651089,0.99079959,0.998686666
1,0.999997089,0.985656937,0.990810978,0.998690224
1,0.999997079,0.985656936,0.990775572,0.998690673
1,0.999997068,0.985656937,0.990809828,0.998690963
1,0.999997056,0.985656936,0.990817121,0.998691039
1,0.999997044,0.985656936,0.990813735,0.998690775
1,0.999997148,0.985664184,0.990735964,0.998694485
1,0.999997213,0.985669159,0.990731382,0.998697245
1,0.999997212,0.985670229,0.990701127,0.998697945
1,0.999997193,0.985670229,0.990833698,0.998697911
1,0.999997173,0.985670229,0.990838736,0.998697624
1,0.99999717,0.985671449,0.990823181,0.998697727
1,0.999997177,0.985673304,0.990831786,0.998697877
1,0.999997154,0.985673304,0.990826532,0.998696315
1,0.999997629,0.985702151,0.990843291,0.998711466
1,0.999997601,0.985702151,0.990843084,0.998711846
1,0.99999757,0.985702151,0.990804035,0.998712154
1,0.999997537,0.985702151,0.990850525,0.998712387
1,0.999997504,0.985702151,0.990852797,0.998712537
1,0.99999747,0.985702151,0.990833969,0.998712597
1,0.999997434,0.985702151,0.990848503,0.998712555
1,0.999997399,0.985702151,0.9908306,0.998712396
1,0.999997365,0.985702151,0.990756049,0.998712094
1,0.999997324,0.985702151,0.990807668,0.998711593
1,0.999997335,0.985705389,0.990863524,0.998712825
1,0.999997318,0.985706864,0.990726374,0.998713132
1,0.999997287,0.985707298,0.990803057,0.998712799
1,0.999997251,0.985707298,0.990862254,0.998712073
1,0.999997225,0.985708022,0.990743342,0.998711573
1,0.999997218,0.985710104,0.990792491,0.99871175
1,0.999997185,0.985710104,0.990826946,0.99871067
1,0.999997156,0.985710104,0.990838356,0.998709353
1,0.999997128,0.985710104,0.990867364,0.998707727
1,0.999997105,0.985710104,0.990831609,0.998705641
1,0.999997167,0.985718072,0.990866043,0.998707826
1,0.999997175,0.985720954,0.990819091,0.998707196
1,0.999997222,0.985727804,0.990862641,0.998708706
1,0.999997272,0.985735021,0.990733021,0.998710698
1,0.999997253,0.985735022,0.990790279,0.998708744
1,0.999997239,0.985735022,0.99064923,0.998706467
1,0.999997232,0.985735022,0.990800883,0.998703777
1,0.999997233,0.985735022,0.990804776,0.998700489
1,0.999997301,0.985745441,0.990888798,0.998702839
1,0.999997306,0.985745441,0.990893044,0.99869934
1,0.999997319,0.985745441,0.990808803,0.998695112
1,0.999997341,0.985745441,0.990874665,0.998689799
1,0.999997373,0.985745441,0.990866493,0.998682529
1,0.999997937,0.985811665,0.99093507,0.998713333
1,0.999997921,0.985811665,0.99092804,0.998709708
1,0.999997987,0.985823203,0.990889455,0.998712235
1,0.999998021,0.985830474,0.990939097,0.998712547
1,0.999998088,0.985842104,0.990965754,0.998715562
1,0.99999808,0.985843991,0.990964818,0.998713355
1,0.999998088,0.985847723,0.99093702,0.998711997
1,0.999998075,0.985847723,0.99096049,0.998708281
1,0.999998067,0.985847723,0.990964231,0.998703915
1,0.99999809,0.985855076,0.990968795,0.998703118
1,0.999998189,0.985872429,0.990986109,0.998708354
1,0.99999818,0.985872429,0.99098826,0.998704398
1,0.999998178,0.985872429,0.990778969,0.998700057
1,0.999998182,0.985872429,0.99098189,0.998695284
1,0.999998194,0.985872429,0.990938432,0.998690023
1,0.999998214,0.985872429,0.990968947,0.998684209
1,0.999998243,0.985872429,0.990939758,0.998677758
1,0.999998281,0.985872429,0.990756519,0.998670573
1,0.99999833,0.985872429,0.9907718,0.998662529
1,0.99999839,0.985872429,0.990784708,0.998653467
1,0.999998461,0.985872429,0.990992538,0.998643181
1,0.999998544,0.985872429,0.990905895,0.99863139
1,0.999998639,0.985872429,0.99097949,0.998617692
1,0.999998745,0.985872429,0.990969355,0.998601412
1,0.999998729,0.985891784,0.990920844,0.998593635
1,0.999998803,0.985896686,0.991011912,0.998575315
1,0.999998919,0.985896686,0.990773358,0.998549493
1,0.999998998,0.985902055,0.990813611,0.998519287
1,0.999999129,0.985902055,0.990750625,0.998473877
1,0.999999522,0.986402057,0.991345299,0.998713804
1,0.999999524,0.986402057,0.991147301,0.998697069
1,0.999999535,0.986410829,0.991218178,0.998680886
1,0.99999954,0.986410829,0.991243935,0.998652837
1,0.999999548,0.986416927,0.990935837,0.998616602
1,0.999999968,0.987004385,0.991767572,0.998913479
1,0.999999967,0.987004385,0.991518427,0.998913534
1,0.999999966,0.987004385,0.99176809,0.998913548
1,0.999999964,0.987004385,0.991618119,0.998913521
1,0.999999963,0.987004385,0.991451075,0.998913451
1,0.999999961,0.987004385,0.991644412,0.998913335
1,0.99999996,0.987004385,0.991759506,0.998913171
1,0.999999958,0.987004385,0.991811298,0.998912956
1,0.999999955,0.987004385,0.991834071,0.998912685
1,0.999999953,0.987004385,0.991804243,0.998912357
1,0.99999995,0.987004385,0.991526931,0.998911964
1,0.999999947,0.987004385,0.991710597,0.998911501
1,0.999999944,0.987004385,0.99148197,0.998910959
1,0.99999994,0.987004385,0.991507035,0.998910328
1,0.999999936,0.987004385,0.991427051,0.998909591
1,0.999999931,0.987004385,0.991624969,0.998908722
1,0.999999926,0.987004385,0.991714356,0.998907675
1,0.99999992,0.987004385,0.991558208,0.998906335
1,0.999999924,0.987013392,0.991665908,0.998910156
1,0.999999918,0.987013394,0.991782639,0.998909299
1,0.999999911,0.987013394,0.991631573,0.99890835
1,0.999999903,0.987013391,0.991785732,0.998907298
1,0.999999894,0.987013391,0.991545902,0.998906133
1,0.999999885,0.987013394,0.991762607,0.998904841
1,0.999999874,0.987013394,0.991555433,0.998903403
1,0.999999863,0.987013394,0.991553879,0.998901797
1,0.999999851,0.987013392,0.991568446,0.998899993
1,0.999999838,0.987013394,0.991463258,0.998897947
1,0.999999824,0.987013394,0.991659732,0.998895598
1,0.99999981,0.987013391,0.991763523,0.998892839
1,0.999999795,0.987013391,0.991547418,0.998889451
1,0.999999802,0.987024506,0.991839727,0.998892022
1,0.999999786,0.987024506,0.991620805,0.998888077
1,0.999999823,0.987048895,0.99180116,0.998897981
1,0.999999807,0.987048896,0.991648447,0.998894934
1,0.999999815,0.987060945,0.991861847,0.998898624
1,0.999999798,0.987060945,0.991686014,0.998895825
1,0.999999782,0.987060945,0.991480626,0.998892528
1,0.999999781,0.987068945,0.991692269,0.998893503
1,0.999999764,0.987068945,0.991648741,0.998889892
1,0.999999746,0.987068945,0.991672518,0.99888553
1,0.999999742,0.987075747,0.991770235,0.998884177
1,0.999999777,0.987099557,0.991671498,0.99889273
1,0.999999759,0.987099557,0.991688146,0.998888468
1,0.999999752,0.987105051,0.991571021,0.998886596
1,0.999999755,0.987115361,0.991711644,0.998887102
1,0.999999756,0.987124882,0.991569956,0.998887033
1,0.999999749,0.987130066,0.991720305,0.99888392
1,0.999999794,0.987158872,0.991895945,0.998894233
1,0.999999775,0.987158872,0.991630067,0.998888807
1,0.999999757,0.987158872,0.991709976,0.998881403
1,0.999999909,0.987232267,0.991747,0.998916465
1,0.999999896,0.987232267,0.991651092,0.998913819
1,0.99999988,0.987232264,0.99179164,0.998910717
1,0.999999885,0.987244314,0.991667494,0.998914437
1,0.999999868,0.987244315,0.991632819,0.998911802
1,0.999999851,0.987244315,0.991592655,0.998908914
1,0.999999832,0.987244315,0.99177233,0.998905717
1,0.999999813,0.987244315,0.991641993,0.998902125
1,0.999999793,0.987244315,0.991705755,0.998897992
1,0.999999774,0.987244315,0.991912719,0.998893004
1,0.999999785,0.987259816,0.991627911,0.998896287
1,0.999999796,0.987275526,0.991679084,0.998900281
1,0.999999789,0.987281933,0.99179124,0.998899473
1,0.999999784,0.987289809,0.99166198,0.998899547
1,0.999999765,0.987289809,0.992012632,0.998894969
1,0.999999759,0.987296659,0.991816278,0.998893623
1,0.999999779,0.987317064,0.991828149,0.998900355
1,0.999999761,0.987317067,0.992014923,0.998896313
1,0.999999745,0.987317064,0.991673169,0.998891764
1,0.999999741,0.987324419,0.991755101,0.998891097
1,0.999999729,0.98732442,0.99201875,0.998886196
1,0.99999972,0.987324418,0.991823136,0.998880655
1,0.999999715,0.987324418,0.991803276,0.998874164
1,0.999999723,0.987341962,0.991801194,0.998877215
1,0.999999721,0.987341963,0.991873994,0.998870432
1,0.999999723,0.987341963,0.991839083,0.998862323
1,0.999999729,0.987351223,0.991705247,0.998857774
1,0.999999757,0.987398282,0.991751646,0.998874948
1,0.999999756,0.987398282,0.992032042,0.998866707
1,0.999999759,0.987408382,0.991958156,0.998862245
1,0.999999827,0.987475799,0.991847541,0.998891208
1,0.999999827,0.987486787,0.991799981,0.998891752
1,0.999999819,0.987486785,0.991853293,0.998886134
1,0.999999812,0.987486787,0.991817284,0.998879763
1,0.999999809,0.987486787,0.991785201,0.998872237
1,0.999999813,0.987502412,0.991908554,0.998872549
1,0.999999829,0.98753366,0.992103459,0.998882422
1,0.999999826,0.987537007,0.992098326,0.998877493
1,0.999999828,0.987548251,0.991866617,0.998876669
1,0.999999827,0.987548865,0.992063974,0.998869347
1,0.999999836,0.987574397,0.992119416,0.998875893
1,0.999999836,0.987579748,0.991913012,0.998871814
1,0.999999837,0.987579748,0.991832815,0.99886388
1,0.999999844,0.987607123,0.991945936,0.998871283
1,0.999999845,0.987607123,0.99192224,0.998863882
1,0.999999848,0.987621721,0.992131812,0.99886431
1,0.999999851,0.987631,0.992056255,0.998862168
1,0.999999856,0.987633473,0.992047591,0.998856177
1,0.999999862,0.987635735,0.991880241,0.998849639
1,0.999999871,0.987635735,0.991917964,0.99884117
1,0.999999877,0.987645735,0.991946823,0.998837909
1,0.999999889,0.987645735,0.991966832,0.998828854
1,0.999999902,0.987645735,0.991970668,0.998818986
1,0.999999916,0.987645735,0.991913758,0.99880815
1,0.99999993,0.987645735,0.991891067,0.998796112
1,0.999999944,0.987645735,0.991904221,0.998782447
1,0.999999945,0.987664603,0.991958998,0.998778284
1,0.999999954,0.987671745,0.991923411,0.998767049
1,0.999999966,0.987671746,0.991923079,0.998750048
0.96969697,0.999999971,0.987682938,0.991981319,0.998737053
1,0.999280883,0.987673914,0.977056441,0.994430469
0.916666667,0.999288314,0.987683876,0.997980349,0.995873904
0.970588235,0.998496541,0.987623465,0.949003136,0.984775214
1,0.997778605,0.987608544,0.995426559,0.985051832
0.960829493,0.997769798,0.987610911,0.990820411,0.988757763
0.986026731,0.99673721,0.987571737,0.972857124,0.985329353
0.984995945,0.996844191,0.98800089,0.993152589,0.986882409
0.996242444,0.996522746,0.988002645,0.984303087,0.987406525
0.980918418,0.996447222,0.987998887,0.993339516,0.989288081
0.989050947,0.995912685,0.987979806,0.982547547,0.988299528
0.994780982,0.995640991,0.987977402,0.990651653,0.988867358
0.993762157,0.995591439,0.987988186,0.990301373,0.990017609
0.993739703,0.995464764,0.987991849,0.989616656,0.990609291
0.989304362,0.995236635,0.987985585,0.989890888,0.991013097
0.99461855,0.995484534,0.988543313,0.98815518,0.991021088
0.993307804,0.995433179,0.988546503,0.991470501,0.991622661
0.995977061,0.995352706,0.988551716,0.989844448,0.991825788
0.986850756,0.995424486,0.988583408,0.991549525,0.992366441
0.986192962,0.994751741,0.989250813,0.98700816,0.991824291
0.99609883,0.994491013,0.989237004,0.988621333,0.991189815
0.995469256,0.994576427,0.989233106,0.992964313,0.992151396
0.994670614,0.994629417,0.989228575,0.990905604,0.992652652
1,0.994643872,0.989223246,0.991459447,0.9928994
0.724137931,0.994824708,0.989225405,0.993669793,0.993856001
0.923076923,0.993903494,0.988960654,0.858110658,0.955312873
1,0.992893867,0.988890124,1,0.958188823
1,0.99316377,0.988895898,0.985704533,0.969040884
1,0.993407744,0.988901496,0.995663755,0.975361407
0.989417989,0.993639072,0.988920465,0.991585846,0.979598499
0.913824057,0.993485428,0.988912662,0.987856792,0.981138565
0.967762734,0.992471544,0.988830045,0.952815859,0.971700246
0.982964658,0.991486725,0.988802054,0.99345649,0.973331278
0.991376195,0.991079245,0.988785019,0.984158766,0.97614208
0.982356312,0.991091782,0.988845545,0.991797412,0.979118882
0.995459976,0.990720432,0.98884713,0.984449374,0.979854805
0.995931652,0.990920679,0.988850525,0.993774488,0.982363839
0.992914356,0.991112191,0.98884646,0.990406951,0.984185885
0.992870428,0.991187858,0.988863182,0.990172093,0.985155054
0.994366197,0.991235409,0.988856054,0.99030739,0.985966085
1,0.991363326,0.988878455,0.991003289,0.986879046
0.984496124,0.991682765,0.988887716,0.993640221,0.988406572
0.992749054,0.991415027,0.988884405,0.984752667,0.987339692
0.995633188,0.991440376,0.988877157,0.992378224,0.987960537
0.995233739,0.99158138,0.988881411,0.990756691,0.988816147
0.998289624,0.991714245,0.988893147,0.991206027,0.989396291
1,0.991933764,0.988899701,0.992608979,0.990300743
1,0.992213256,0.988914643,0.992859518,0.991229808
1,0.992485892,0.988935052,0.993001677,0.991949939
1,0.992720397,0.988939437,0.992833932,0.992530129
1,0.992962119,0.988954864,0.99277488,0.993024351
1,0.993177229,0.988957597,0.993057363,0.993441942
0.980676329,0.993392924,0.98896385,0.992813418,0.993806545
0.965517241,0.992951664,0.988954158,0.983358356,0.991382757
0.993572779,0.991963581,0.988925862,0.979865022,0.987700646
0.991430612,0.991974138,0.988924191,0.99508191,0.989173364
0.965153629,0.991933569,0.988929043,0.987859043,0.989618059
0.98997522,0.991105932,0.988957575,0.978126365,0.986181328
0.990645463,0.991017343,0.988955126,0.993997272,0.987419414
0.99088814,0.991155854,0.989048632,0.987891764,0.98819378
0.989422653,0.991150094,0.98910836,0.99029083,0.988714774
0.994543298,0.991087187,0.989119362,0.988847953,0.988852086
0.995121951,0.991206441,0.989113908,0.991751739,0.989686236
0.992843612,0.991341357,0.989127213,0.991072419,0.990342961
0.993267737,0.991388606,0.989120056,0.990113156,0.990496325
0.994132986,0.991444598,0.989113324,0.990871327,0.990715287
0.993047231,0.991524523,0.989107453,0.99090899,0.991019779
0.995852773,0.991573338,0.989111257,0.990184754,0.991105675
0.994002999,0.991716708,0.989119155,0.992131946,0.991599742
1,0.991792838,0.989125661,0.990112508,0.99169104
0.986593843,0.992056015,0.989125659,0.993863817,0.992640026
1,0.991885932,0.989147546,0.985883436,0.99140979
1,0.992153353,0.989155813,0.995736481,0.992562785
1,0.992411923,0.989164285,0.991742513,0.993293005
1,0.992661174,0.989294671,0.993394867,0.993901588
1,0.992923269,0.989294671,0.992605044,0.994327061
1,0.993176053,0.989301725,0.992961166,0.994679052
0.984455959,0.993419394,0.989308552,0.993078889,0.994975323
0.988809766,0.993095856,0.989293009,0.985335119,0.993016474
0.980744544,0.992943143,0.989287423,0.990590455,0.992397745
0.994974874,0.992511726,0.989275415,0.984615587,0.990773438
0.995283019,0.992598685,0.989284046,0.994004717,0.991669142
0.983333333,0.992693504,0.989285076,0.990298957,0.992186461
0.929824561,0.992363333,0.989278611,0.985836079,0.990823711
0.982142857,0.991456837,0.989222349,0.96164772,0.982340931
0.996023857,0.991119469,0.989219306,0.997270538,0.984109551
0.970037453,0.99129876,0.989221467,0.989296605,0.9867526
0.988789238,0.990495342,0.989229672,0.979884972,0.98467624
0.991563275,0.990432282,0.989228171,0.992651011,0.98600144
1,0.990483802,0.989219734,0.98899881,0.987144092
0.969026549,0.990841989,0.989219731,0.994539644,0.989094186
0.993924666,0.990035049,0.989199175,0.977418228,0.986031754
1,0.990183481,0.989193099,0.996415646,0.987655937
0.991776316,0.990549075,0.98920374,0.991500308,0.989477958
1,0.990590905,0.989195516,0.989325308,0.98954194
0.933333333,0.990932469,0.989203209,0.994191573,0.990858463
1,0.989991387,0.989143345,0.959868038,0.982322697
1,0.990356492,0.989146596,1,0.986237702
1,0.990698991,0.989146596,0.987337022,0.988407431
0.96,0.991041095,0.989163549,0.995068938,0.989867151
1,0.990095664,0.989133937,0.972652285,0.985256751
1,0.990462755,0.989147092,1,0.988001618
0.9921875,0.99079912,0.989147092,0.98962847,0.989608935
1,0.990834828,0.989139283,0.990343549,0.989610886
0.972727273,0.991172803,0.989139282,0.994005787,0.990818798
0.987712665,0.990418314,0.98911201,0.978761734,0.987709284
0.994655265,0.990294559,0.989953759,0.993086285,0.988407633
0.99340132,0.990475173,0.98995536,0.991062506,0.989452863
0.990196078,0.990595407,0.989954443,0.991351994,0.989927666
0.987046632,0.990576545,0.989944639,0.989577969,0.989813726
0.994106889,0.990431619,0.989952361,0.988737016,0.989336134
0.993245069,0.990580623,0.989946471,0.992459214,0.990034898
0.990842491,0.99068757,0.989939714,0.990528877,0.990348146
0.985132159,0.990689273,0.98993056,0.989993089,0.990233283
0.990837696,0.990442027,0.989915692,0.987609415,0.989357569
0.994949495,0.990445154,0.989906529,0.991393593,0.989591434
0.994490358,0.990638292,0.989901479,0.991586219,0.990270041
1,0.990826707,0.990760167,0.991842795,0.991124793
1,0.991300473,0.990773643,0.994795813,0.992237601
1,0.991764738,0.990792998,0.993812869,0.993016173
1,0.992247058,0.990818088,0.994211236,0.993617952
1,0.992655408,0.990818088,0.993875394,0.994089798
1,0.993050387,0.990821446,0.994035038,0.994481281
1,0.993450135,0.990831102,0.99387162,0.994815756
0.909090909,0.993811691,0.990835393,0.993820177,0.995100873
0.994001714,0.992558055,0.990748897,0.949542145,0.982277744
0.986928105,0.992623922,0.990746064,1,0.986109732
0.986964105,0.992320121,0.99073937,0.981426668,0.986957124
0.959676294,0.992038238,0.990730799,0.992545324,0.987422088
0.991169145,0.990911099,0.990701537,0.975033639,0.983771794
0.991543501,0.990928379,0.990696739,0.997453957,0.985882632
0.968339923,0.990956268,0.990702602,0.988482258,0.987111023
0.995611285,0.989814712,0.990683043,0.980667536,0.984583253
0.994680851,0.990133187,0.990680743,0.997175115,0.986883602
0.990272374,0.990374261,0.990678141,0.990138714,0.98813507
0.970088925,0.990375337,0.990673071,0.990610918,0.988383352
0.992635778,0.989375958,0.990643161,0.980837195,0.985725181
0.989205103,0.989552523,0.990635797,0.995554208,0.98726622
0.993598293,0.989540167,0.990625002,0.987945465,0.987665951
0.994592346,0.989741833,0.990629126,0.992957453,0.988593791
0.991432069,0.98997821,0.990623718,0.991588112,0.989369849
0.991671624,0.990043823,0.990615147,0.990677245,0.989484852
1,0.990120824,0.990614953,0.99100822,0.989667927
1,0.990604807,0.99063631,0.99483152,0.991035783
1,0.991060038,0.990653664,0.993614427,0.991971853
1,0.991496813,0.990661206,0.994132868,0.992679459
1,0.991919255,0.99066991,0.993581941,0.993245468
1,0.992315012,0.9906915,0.99403371,0.99371939
0.998011928,0.992698186,0.990726963,0.994105751,0.99412929
1,0.992969462,0.990737577,0.992912356,0.994185915
0.985714286,0.993335698,0.990746045,0.994280057,0.994579832
0.983012458,0.992943818,0.99073987,0.986742109,0.992835064
0.984734051,0.99245426,0.990722882,0.988827269,0.991352057
0.985320628,0.99207074,0.990717595,0.988524424,0.990571901
0.990485252,0.991738557,0.990708761,0.989085964,0.990044916
0.990352822,0.991677279,0.990709945,0.991222102,0.990357863
0.99031477,0.991612013,0.990710378,0.990411927,0.990472707
0.987940336,0.991547713,0.99070752,0.990687806,0.990517888
0.995995423,0.991356364,0.990695461,0.989616994,0.990189672
0.984848485,0.991611996,0.990691455,0.993505769,0.991120638
