truth_values,gaussian,adarel,sarima,svr
1,1,0.999656972,0.99999999,0.919370563
1,1,0.999700571,1,0.901526796
1,1,0.999644167,0.99943818,0.894649527
1,0.986491032,0.999536391,0.99974374,0.897762986
1,0.967705993,0.999315368,0.99947503,0.898732813
1,0.951320631,0.99915609,0.99953998,0.89885518
1,0.938916824,0.999010993,0.99967215,0.898766031
1,0.931261702,0.99275184,0.86635073,0.898702767
1,0.928392085,0.951145925,0.86928077,0.898940019
0.67441861,0.77185738,0.827901661,0.66943997,0.691945873
0.63559322,0.643555114,0.679194104,0.7095844,0.686716382
0.49013158,0.490225989,0.732324152,0.72277117,0.607689644
0.85185185,0.569751564,0.745163748,0.76018977,0.938821304
0.76041667,0.602701324,0.750536877,0.75583608,0.855466454
0.58148148,0.554687326,0.771491077,0.68372987,0.510069675
0.64912281,0.564013701,0.747914206,0.68484159,0.552241016
0.6884058,0.600851662,0.859823413,0.77024658,0.733679152
0.62087912,0.603002097,0.936728548,0.70843051,0.84140877
0.74107143,0.667520109,0.87903615,0.80498665,0.892409235
0.79047619,0.740909698,0.977111128,0.89672739,0.893289322
1,0.894426427,0.993727916,1,0.899571868
1,0.999197605,0.994393288,1,0.901823957
1,1,0.994352254,0.99997077,0.902187781
1,1,0.99437617,1,0.898985952
1,1,0.99412051,1,0.896611776
1,1,0.993759119,1,0.89646774
1,1,0.993931073,0.9994987,0.898015784
1,1,0.993995463,0.99983762,0.898105841
1,0.972242223,0.994020185,0.99957369,0.898772375
1,0.94295662,0.994061641,0.99962171,0.89829859
1,0.92070842,0.994075677,0.99968122,0.898199546
1,0.906670656,0.989577247,0.8868523,0.898201682
0.76515152,0.786844096,0.945948669,0.78446046,0.840754515
1,0.82044798,0.824206016,0.73891939,0.970150695
0.87837838,0.797096055,0.676613266,0.73111959,1
0.69230769,0.699547703,0.760516419,0.78854745,0.665070741
0.66666667,0.626523033,0.742428619,0.71810699,0.616833834
0.92424242,0.711781568,0.699966152,0.76787292,0.963477179
0.64705882,0.652688355,0.735798847,0.69421553,0.576817692
0.68468469,0.636891006,0.729384995,0.69363648,0.456765505
0.60515022,0.595712146,0.855148992,0.72961114,0.53964185
0.37537538,0.461955726,0.931897658,0.65886093,0.525200707
0.56157636,0.462714033,0.85182989,0.76257722,0.613828188
1,0.687396495,0.983033798,0.95945562,1
1,0.859553676,0.995512473,1,1
1,0.981371298,0.996285129,1,0.978304953
1,1,0.996243321,0.99994715,0.865618789
1,1,0.996189894,1,0.871179732
1,1,0.996149343,0.99999992,0.91618385
1,1,0.996114649,1,0.92653374
1,1,0.996198863,0.99959406,0.919336646
1,1,0.996124544,0.99980044,0.907710232
1,0.990698033,0.996073378,0.99952991,0.895019054
1,0.957341588,0.996025769,0.99961203,0.894497514
1,0.930101781,0.996018889,0.9997012,0.897256024
1,0.910983072,0.989872055,0.87062617,0.898748184
0.66896552,0.739250871,0.960328915,0.79459605,0.68258
0.7787234,0.674594449,0.832074887,0.71021727,0.676555821
0.57834758,0.543690703,0.673357253,0.65670325,0.730453554
0.64664311,0.498685082,0.728087979,0.76035644,0.797362493
0.70555556,0.515506,0.734725919,0.75743742,0.846801098
0.64361702,0.518265747,0.67553205,0.6850963,0.774478683
0.72708758,0.578997933,0.715195551,0.71214972,0.808490711
0.8812616,0.714037634,0.696953405,0.72667577,0.84019338
0.75035063,0.755213632,0.858864166,0.71069754,0.863689395
0.96808104,0.893115201,0.938561776,0.7830224,0.881791028
0.88468158,0.945941374,0.894656496,0.87120951,0.886811618
0.99519616,1,0.992045726,0.96260613,0.896805973
1,1,1,1,0.899141506
1,1,1,1,0.897411857
1,1,1,1,0.896654982
1,1,1,1,0.89727282
1,1,1,1,0.897423033
1,0.984297221,1,1,0.897754081
1,0.952150061,1,0.99956597,0.897852857
1,0.92612496,1,0.99978441,0.897696416
1,0.908220114,1,0.99966155,0.897894869
1,0.899016124,1,0.99954199,0.898030651
1,0.898180644,0.999953383,0.99969898,0.897529482
1,0.904581208,0.992753431,0.84275079,0.897813361
0.7029703,0.770227606,0.917320376,0.80016115,0.738450111
0.60125918,0.630289047,0.839856151,0.64619811,0.668781563
0.56998314,0.525812866,0.674481833,0.65254392,0.699972194
0.53594771,0.45014783,0.727081098,0.7241667,0.683519656
0.59398496,0.442906827,0.713818993,0.71275024,0.750562864
0.58815612,0.454399989,0.689429396,0.67650508,0.733162186
0.62962963,0.500140303,0.754089903,0.71235643,0.775159936
0.64315012,0.553339265,0.69664666,0.67261775,0.776851075
0.51378446,0.536325625,0.850817996,0.69097292,0.645610298
0.57833333,0.55937276,0.885886911,0.70200814,0.709214382
0.57728707,0.577238523,0.882104626,0.81366939,0.741132204
0.97028403,0.784238043,0.960697455,0.96470131,1
1,0.944592995,0.974077479,1,1
1,1,0.973102278,1,1
1,1,0.977330405,0.9999978,0.987753269
1,1,0.978691284,1,0.932223451
1,1,0.979642338,1,0.901095081
1,1,0.980423453,1,0.888398403
1,1,0.981105393,0.99985615,0.895195991
1,0.988546748,0.981122174,0.99980161,0.897785015
1,0.950290029,0.981489231,0.9997888,0.897938934
1,0.919833042,0.98272481,0.99960845,0.895897377
1,0.901303882,0.982999783,0.99978534,0.896700037
1,0.892596255,0.97612431,0.82083937,0.897115826
0.61157025,0.699489413,0.898847196,0.74333957,0.586838891
0.73458445,0.631077826,0.815765433,0.66457166,0.697413852
0.59047619,0.526721887,0.612601547,0.63732348,0.795616653
0.5615942,0.456279507,0.66813892,0.7087653,0.64605631
0.65602837,0.474541724,0.659097319,0.70704347,0.649949795
0.73451327,0.549115814,0.663026185,0.704914,0.701145555
0.65010799,0.57822996,0.717060529,0.70649344,0.773022626
0.76422764,0.668017152,0.648742842,0.67913026,0.830388053
0.72525439,0.718678529,0.875320391,0.72730611,0.857698595
0.90825688,0.846962804,0.9137245,0.76930895,0.872172526
0.75242718,0.853696547,0.921691055,0.88398717,0.859219726
0.73701299,0.838589432,0.96261102,0.90988471,0.842329078
1,0.947596649,0.975995677,1,0.956859739
1,1,0.978375788,1,0.97647539
1,1,0.981573672,1,0.958644668
1,1,0.983066573,1,0.929768657
1,1,0.983355969,1,0.904044981
1,1,0.983839098,1,0.889905319
1,0.980710968,0.984389484,0.99989442,0.892956669
1,0.954248612,0.984673203,0.9999429,0.896568368
1,0.933546911,0.984959128,0.99981757,0.897668842
1,0.919540524,0.985218516,0.9997692,0.896684054
1,0.912887509,0.985451639,0.99992076,0.89637306
1,0.913256273,0.974236591,0.79036837,0.897175354
0.93877551,0.888654484,0.854739793,0.8299373,0.892653124
0.7184466,0.766045082,0.816053779,0.65152096,0.802057618
0.66233766,0.657212369,0.596247147,0.64670958,0.760511389
0.65562914,0.587575367,0.666014729,0.72655004,0.778082448
0.69620253,0.573172587,0.681153023,0.72358436,0.813068062
0.75687104,0.609504854,0.658822542,0.70502374,0.844462118
0.625,0.583280023,0.727460582,0.70878785,0.751105127
0.69064748,0.608106716,0.663209817,0.66768291,0.788310688
0.72277228,0.651203738,0.873154579,0.75359336,0.825326303
0.7826087,0.71794205,0.856799989,0.73434098,0.852923099
0.7605178,0.755878794,0.865783604,0.86190456,0.868854346
0.79230769,0.796067705,0.977233651,0.93575383,0.876045947
1,0.924440944,0.980980666,1,0.903351321
1,1,0.981515457,1,0.898921686
1,1,0.981913967,1,0.892826001
1,1,0.982293334,1,0.894203447
1,1,0.982564523,1,0.895145152
1,1,0.982823954,1,0.896314594
1,1,0.983066177,0.99993811,0.897369559
1,0.980605598,0.983276126,0.99996079,0.897039818
1,0.953987991,0.983541509,0.99983219,0.897011496
1,0.933038257,0.983766172,0.99980356,0.896470515
1,0.918992427,0.983899287,0.99994239,0.89679725
1,0.912526833,0.9594403,0.81046358,0.896807479
0.61386139,0.718012895,0.813229,0.72707775,0.590080258
0.91780822,0.739166003,0.777670002,0.70149102,1
0.76259542,0.690342417,0.617062593,0.67314285,0.845121282
0.97140263,0.773873899,0.67736471,0.80318077,0.852184331
0.83807717,0.77964351,0.707233104,0.76719681,0.844144379
0.80937069,0.777305544,0.657476853,0.70691483,0.857834142
0.69973793,0.725952064,0.727388306,0.72612736,0.804337813
0.8200409,0.754563981,0.691819155,0.708939,0.820303049
0.94395887,0.842341504,0.861748235,0.81556749,0.871425456
0.61663948,0.740352752,0.846643753,0.69770014,0.571465319
0.606339,0.659610881,0.864018975,0.81189226,0.524059187
0.97621661,0.788861269,1,0.99314961,1
1,0.896347292,1,1,1
1,0.969535183,1,1,1
1,1,1,1,0.891323868
1,1,1,1,0.853765062
1,1,1,1,0.909239227
1,1,1,1,0.91518829
1,1,1,0.9999403,0.906895602
1,0.987338012,1,1,0.896860738
1,0.96749252,1,1,0.890381472
1,0.950601372,1,0.99992701,0.894165494
1,0.938182504,1,0.99996904,0.896635855
1,0.930891029,0.974062639,0.78308362,0.897996044
0.64285714,0.748198619,0.856522653,0.76598864,0.638290035
0.69736842,0.649587675,0.781613432,0.65643749,0.629419745
0.79069767,0.638720618,0.625421139,0.72152255,0.775203188
0.62190813,0.561571317,0.726633623,0.72054395,0.730579846
0.60461285,0.513089361,0.733959598,0.7130287,0.687675029
0.74264706,0.565134246,0.666864016,0.68676539,0.704086156
0.82857143,0.662697898,0.75242764,0.76964867,0.786796049
0.62626263,0.641470942,0.687195616,0.69617751,0.71027428
0.69607843,0.666781655,0.857463968,0.72187977,0.713318931
0.90919607,0.796636063,0.844240101,0.75356707,0.896120967
0.92040359,0.894941132,0.891296575,0.91353543,0.950729311
0.97886394,0.987202977,1,0.99361619,0.954108432
1,1,1,1,0.929249876
1,1,1,1,0.903687561
1,1,1,1,0.888412396
1,1,1,1,0.892086551
1,1,1,1,0.896201893
1,0.998546644,1,1,0.897897457
1,0.966155404,1,0.99997151,0.89683683
1,0.938818076,1,1,0.896010834
1,0.918895014,1,1,0.896403718
1,0.907363608,1,1,0.896534144
1,0.904206802,1,0.99996403,0.896920768
1,0.908403986,0.973031585,0.76573306,0.897108628
0.515625,0.672995536,0.816729279,0.72634571,0.401092078
0.71348315,0.612379821,0.784982932,0.68065807,0.805087129
0.63309353,0.545005219,0.621155614,0.66965305,0.877845169
0.66331658,0.530013473,0.693324504,0.7131201,0.764406058
0.8125,0.613499837,0.739985605,0.76704761,0.742509843
0.64212679,0.603136941,0.708738654,0.68498674,0.752916797
0.62355658,0.596340365,0.715907478,0.70021387,0.763911373
0.51111111,0.542197639,0.682207488,0.6681864,0.66239571
0.59919028,0.553825296,0.860227435,0.72630447,0.730009884
0.74387528,0.640951983,0.847061532,0.73837833,0.792327786
0.44642857,0.555014426,0.894835088,0.80971652,0.466143314
0.75342466,0.64695954,0.971468186,0.93884963,0.905134779
1,0.837618877,0.974698409,1,1
1,0.968439311,0.976127797,1,1
1,1,0.977241517,1,0.97660533
1,1,0.977465306,1,0.866348342
1,1,0.978296517,1,0.87229841
1,1,0.979023174,1,0.91603058
1,1,0.979954478,1,0.919921621
1,1,0.980946302,1,0.910757296
1,0.972451254,0.981893245,1,0.895883555
1,0.942760292,0.982876868,1,0.889112736
1,0.920854154,0.983584173,1,0.892936432
1,0.907871035,0.956763857,0.73106373,0.895861854
0.57636888,0.688516752,0.774658391,0.73825105,0.516246826
0.63354037,0.568581929,0.728509719,0.6542851,0.538538035
0.64440079,0.505928189,0.615188318,0.67207979,0.65760176
0.72321429,0.522786513,0.709809952,0.74218999,0.777955043
0.60282258,0.49609305,0.694580033,0.69860348,0.747148983
0.51915709,0.453941301,0.662609995,0.64611488,0.604310377
0.52709725,0.445603417,0.633955829,0.64969261,0.643164968
0.46603774,0.424759965,0.637904012,0.6460282,0.619074006
0.46077211,0.420300522,0.810233324,0.69389389,0.627402263
0.73031284,0.564999877,0.827184215,0.69330345,0.713885242
0.59243698,0.604667428,0.839596819,0.83520688,0.734880619
0.62047244,0.645012124,0.955734563,0.91439181,0.741108333
1,0.862148539,0.959003306,1,1
1,1,0.96098264,1,1
1,1,0.962677658,0.99999414,0.996855189
1,1,0.9641804,1,0.878541136
1,1,0.96552615,1,0.852742303
1,1,0.966740783,1,0.908354882
1,1,0.967570884,1,0.914161271
1,1,0.967366415,1,0.905981739
1,0.958484804,0.968047581,1,0.89197612
1,0.923731771,0.969767682,1,0.889200632
1,0.899721896,0.97125386,1,0.892722599
1,0.887487605,0.940455515,0.70695618,0.895916035
0.78043705,0.774597594,0.71316712,0.77421763,0.864575047
0.71685393,0.67128833,0.688411998,0.67291914,0.799535151
0.5922865,0.548933132,0.625669147,0.66556837,0.690054036
0.61145511,0.490425805,0.659663963,0.69370223,0.729780662
0.73305955,0.533329228,0.632442529,0.70380109,0.78247903
0.62653061,0.531329894,0.617591672,0.65405318,0.771031232
0.59734735,0.53195484,0.628234967,0.6383044,0.733187655
0.7291532,0.613653209,0.637016132,0.68291049,0.775592358
0.77760594,0.70637932,0.793573812,0.77784597,0.814976548
0.55285962,0.658534725,0.835002993,0.63527573,0.653267427
0.44787645,0.567374684,0.790499072,0.76738525,0.547801076
0.26532887,0.406021966,0.985765599,0.83353341,0.39278377
1,0.666852724,0.986385255,0.9992457,1
1,0.856912234,0.986329851,1,1
1,0.98455546,0.986253846,1,0.921767517
1,1,0.986186676,1,0.791942994
1,1,0.986128486,1,0.905197206
1,1,0.986079735,1,0.929913905
1,1,0.98601437,1,0.926845703
1,1,0.986065744,1,0.908413229
1,1,0.985983998,1,0.888055979
1,0.965741635,0.986048595,1,0.886862359
1,0.936787385,0.986105609,1,0.892671454
1,0.916319603,0.905049931,0.7150508,0.895706245
0.65065502,0.727344131,0.726141573,0.73180541,0.649561309
0.61532847,0.581170485,0.67015752,0.63490664,0.639785475
0.69293478,0.532314961,0.635133053,0.68360129,0.693061275
0.67365813,0.509595421,0.6940847,0.7153229,0.768688526
0.62573099,0.491650963,0.640013,0.66535182,0.782313094
0.94050992,0.661738986,0.621763285,0.72908994,0.92858689
0.66831683,0.660985224,0.666886492,0.67044136,0.578099411
0.66666667,0.667309713,0.68259607,0.68152176,0.42836195
0.9245283,0.809696328,0.796576113,0.78593586,0.965596862
0.8920354,0.894569695,0.842032861,0.6959349,1
0.67241379,0.832788588,0.790522456,0.75302243,0.645194409
0.79964539,0.84236664,0.990766221,0.99380823,0.725279952
1,0.941586302,0.991006353,1,1
1,1,0.990791701,1,1
1,1,0.990571273,0.99999914,1
1,1,0.990363757,1,0.940872229
1,1,0.990168856,1,0.883739646
1,0.996075032,0.989986808,1,0.880447215
1,0.972757273,0.989820289,1,0.896743653
1,0.950652128,0.989658701,1,0.896377641
1,0.933714751,0.989440963,1,0.892801354
1,0.923280141,0.989301335,1,0.89263518
1,0.919347734,0.989124437,1,0.893672504
1,0.920956594,0.904486092,0.71066784,0.895092675
0.35611511,0.597041362,0.696424303,0.63824471,0.034039692
0.62684032,0.512405764,0.677299453,0.64445857,0.666811112
0.46551724,0.389364169,0.645265303,0.62167064,0.659278148
0.55353075,0.370685538,0.671308381,0.67100743,0.709398511
0.63536946,0.424517602,0.636720914,0.70797122,0.740948264
0.63226141,0.484218569,0.630521943,0.63791081,0.761530524
0.9893617,0.729048062,0.661527555,0.74694145,1
1,0.919643697,0.677207443,0.80102412,1
0.97473453,1,0.816494037,0.81309696,1
0.86290323,1,0.790113532,0.68340943,0.870628049
0.8647541,1,0.794778367,0.80949423,0.823199738
0.796875,0.953607481,0.994548959,0.99661843,0.821639229
1,0.989851001,0.994592417,1,0.918746315
1,1,0.994302032,1,0.917355121
1,0.993067739,0.994010633,1,0.902167316
1,0.976377744,0.993732115,1,0.886187811
1,0.956374247,0.993466537,1,0.888198271
1,0.937667915,0.993214192,1,0.892784605
1,0.923400415,0.992978355,1,0.895432809
1,0.915376764,0.993064896,1,0.895393558
1,0.913953121,0.99285357,1,0.894754774
1,0.918662621,0.992634315,1,0.894692712
1,0.928153948,0.992437543,1,0.894669673
1,0.940290061,0.903968442,0.65786916,0.894744807
1,0.95323687,0.680536355,0.80779065,0.894635035
0.71377073,0.817366298,0.684104736,0.64556888,0.752615458
0.62414478,0.677428619,0.625588732,0.65490988,0.69103146
0.75077331,0.650582928,0.674043247,0.71842435,0.71288676
0.66666667,0.600434847,0.648499014,0.70645858,0.763865752
0.75248509,0.620947639,0.648063787,0.71892398,0.812025392
0.73529412,0.638919444,0.683063903,0.72183257,0.84306271
1,0.797293094,0.698973738,0.82280381,0.934703592
0.69302326,0.757778922,0.850201076,0.74903328,0.593597795
0.77584781,0.770421458,0.82605183,0.68836737,0.666358883
0.89393939,0.838563297,0.81166574,0.81756153,0.968064594
0.97727273,0.926565866,1,1,1
1,0.993611025,1,1,1
1,1,1,1,1
1,1,1,1,0.937320811
1,1,1,1,0.892932896
1,1,1,1,0.880704369
1,0.997955284,1,0.99999999,0.89090961
1,0.97496009,1,1,0.89508763
1,0.953873566,1,1,0.894783414
1,0.937524548,1,1,0.894359174
1,0.927094958,1,1,0.893771324
1,0.922686632,1,1,0.894248726
1,0.923738124,0.943044303,0.71224998,0.894966093
1,0.929237459,0.70333462,0.79880703,0.894666354
0.79611651,0.832622234,0.685109505,0.66582726,0.88614201
0.88311688,0.813492729,0.684485356,0.73692795,0.877359196
1,0.868156117,0.695261202,0.78389337,0.900055192
1,0.91468414,0.698939437,0.80822943,0.894254078
0.66409266,0.777675048,0.687631551,0.70000638,0.641559058
0.58422939,0.641088402,0.69203125,0.71548775,0.606808426
0.38829787,0.449878273,0.705547944,0.63794921,0.488239452
0.47945206,0.373647305,0.839845807,0.6869331,0.573439066
0.92125984,0.566010358,0.859496683,0.75687664,1
0.85714286,0.688541211,0.867100418,0.8346168,0.935255688
0.66666667,0.685966898,1,0.94675233,0.576735661
1,0.857307283,1,1,1
1,0.977823357,1,1,1
1,1,1,0.9999976,0.957042037
1,1,1,1,0.800116029
1,1,1,1,0.875733686
1,1,1,1,0.934914041
1,1,1,1,0.94877242
1,1,1,1,0.931056972
1,0.978965039,1,1,0.902719722
1,0.947943135,1,1,0.880828412
1,0.923850258,1,1,0.887025554
1,0.90869695,0.956450128,0.7518614,0.892800661
0.66269841,0.72919341,0.724971278,0.70954485,0.670205579
1,0.78211454,0.72887123,0.74635532,1
1,0.834215968,0.668875712,0.80279907,1
0.9,0.831958373,0.689368632,0.78437365,0.871005046
0.92857143,0.853790994,0.694184743,0.76842084,0.753596157
1,0.913553474,0.667405463,0.77850744,0.916185554
0.45907473,0.681848915,0.702404387,0.64120882,0.185197054
0.55660377,0.569591025,0.709253768,0.66485898,0.496752723
0.60751566,0.525837617,0.859890539,0.75451045,0.7120024
0.66203704,0.535792708,0.847658025,0.69732386,0.886791916
0.62132353,0.535142314,0.797185247,0.74699044,0.712674073
0.69375,0.582300396,0.992650901,0.9607128,0.703067122
1,0.781199601,0.993138468,1,1
1,0.927001139,0.99341835,1,1
1,1,0.99365441,1,1
1,1,0.993858621,1,0.958555287
1,1,0.99403444,1,0.908539614
1,1,0.994186203,1,0.880462273
1,1,0.994288608,1,0.886730459
1,1,0.993782019,0.99999998,0.893202606
1,0.995942275,0.994278382,1,0.895769601
1,0.962302616,0.994368834,1,0.894051077
1,0.934712451,0.994643716,1,0.893610403
1,0.915230827,0.947930143,0.74129752,0.893609315
0.57407407,0.686035314,0.715790987,0.71943935,0.513885396
0.78431373,0.638426412,0.723072183,0.72020727,0.90849399
0.53580902,0.494119421,0.714284024,0.68584073,0.573017162
0.48058252,0.382868668,0.727346931,0.68231065,0.535407956
0.60915493,0.394662128,0.656282278,0.70501792,0.573475486
0.62655602,0.438993372,0.627874428,0.63132929,0.666649578
0.67297297,0.51788665,0.628619355,0.68753364,0.76062948
0.74036511,0.626334736,0.658279618,0.70993346,0.821090871
0.66155941,0.670946572,0.789097888,0.75769096,0.794788411
0.59336824,0.667295277,0.768258031,0.66742091,0.718198061
0.86077482,0.799293707,0.761726827,0.80829987,0.835196024
0.85119048,0.880476086,0.992901639,1,0.884640943
1,1,0.993221492,1,0.920247936
1,1,0.993392377,1,0.911635127
1,1,0.993541078,1,0.89285142
1,1,0.993675845,1,0.88424589
1,1,0.993797448,1,0.8893366
1,1,0.993906547,1,0.893062385
1,0.976059372,0.99399732,1,0.895046181
1,0.941684766,0.994047619,1,0.893814036
1,0.915471595,0.994121637,0.99999999,0.892490022
1,0.899548851,0.994177022,0.99999999,0.893407023
1,0.894133143,0.9942154,1,0.894077632
1,0.898196836,0.945893827,0.7207656,0.894034266
0.58834587,0.69649873,0.731264829,0.7321193,0.541340973
0.61685393,0.577670677,0.667920739,0.64944044,0.522060227
0.20150659,0.296352701,0.711174796,0.56289281,0.129662708
0.67676768,0.364624351,0.694234231,0.72635325,0.880215181
0.75949367,0.486102489,0.65393371,0.73938618,1
0.69565217,0.563509657,0.647044816,0.65718278,0.779221648
0.48795181,0.524656604,0.662497826,0.64148786,0.4998486
0.66970387,0.598598346,0.660451389,0.68236749,0.647716883
0.94674556,0.800161254,0.742862455,0.81825175,1
0.97721978,0.956607122,0.810389023,0.80234918,1
0.59859155,0.854185795,0.790703409,0.73895662,0.471073897
0.36538462,0.641951645,0.996702864,0.86928974,0.365011803
1,0.805537256,0.99682055,1,1
1,0.91533024,0.996803594,1,1
1,0.981044636,0.996774104,0.99999009,0.915653345
1,1,0.996740993,1,0.754776499
1,1,0.99670446,0.99999999,0.917242965
1,1,0.996664844,1,0.949705367
1,0.992271723,0.996620974,1,0.945058058
1,0.971983606,0.996551483,1,0.915890598
1,0.953129923,0.996508492,1,0.886692506
1,0.938473357,0.996449217,1,0.88180728
1,0.929399334,0.996393984,1,0.889902772
1,0.926118412,0.946415675,0.70351179,0.894053476
0.94810811,0.901411239,0.705161445,0.82150189,0.884668885
0.56993779,0.694458128,0.66955305,0.57837047,0.556772208
0.54108696,0.539350827,0.697410305,0.67700634,0.55570349
0.62912088,0.489835591,0.703975632,0.72066936,0.635555855
0.93478261,0.631682068,0.664808078,0.78472161,0.945156442
0.94339623,0.75696833,0.64617828,0.70533077,0.975265663
0.82828283,0.797692431,0.669528567,0.74057563,0.891845824
0.8458498,0.83820005,0.671589515,0.76507056,0.858436627
0.70807018,0.794273028,0.812310506,0.76816375,0.786427019
0.66605166,0.736966592,0.757894444,0.68695826,0.764426077
0.71830986,0.719385814,0.795238015,0.72966574,0.786499295
0.92122187,0.809015814,1,1,0.855616163
1,0.911106332,1,0.99894723,0.921897139
1,0.977214223,1,1,0.916303688
1,1,1,0.99997503,0.897187562
1,1,1,1,0.881598071
1,1,1,0.99999996,0.886886597
1,1,1,1,0.891213998
1,0.989795299,1,1,0.894194164
1,0.969928884,1,1,0.893546314
1,0.952237933,1,1,0.892711114
1,0.93880297,1,1,0.89338142
1,0.930450599,1,1,0.893269897
1,0.927300352,0.952765517,0.73569878,0.893957684
0.71641791,0.784008822,0.670159607,0.7247959,0.756072496
0.63003413,0.642802174,0.639145571,0.59377206,0.696377117
0.74712644,0.613520313,0.690552052,0.72950347,0.715345003
0.94059406,0.707814662,0.78006679,0.83469163,0.918746175
1,0.821275588,0.684420367,0.82139595,0.946778021
1,0.911650414,0.710976544,0.73920993,0.931930389
0.95833333,0.956380106,0.737927935,0.79435144,0.902513437
0.60702875,0.803781488,0.692074113,0.68615691,0.600782696
0.93258427,0.856267083,0.796214518,0.82389286,1
0.92857143,0.890740843,0.779569508,0.76643599,1
0.6965812,0.79289117,0.856300457,0.74433725,0.624504858
0.50920245,0.622631259,1,0.91840803,0.49792103
1,0.753034452,1,1,1
1,0.852147636,1,1,1
1,0.923565613,1,0.99999001,0.936762216
1,0.970838974,1,1,0.787982594
1,0.99801489,1,0.99999999,0.921678262
1,1,1,1,0.960473222
1,1,1,1,0.9594886
1,1,1,1,0.926332406
1,0.990068688,1,1,0.892715223
1,0.976348509,1,1,0.87911187
1,0.963275333,1,1,0.889198457
1,0.952317471,0.909020189,0.73252404,0.894285852
0.575,0.727859766,0.681350858,0.66954122,0.510728161
0.58474576,0.575112626,0.68581436,0.59897601,0.485477792
0.66414875,0.519612524,0.772333027,0.73355948,0.688156983
0.67710583,0.506048055,0.844635344,0.77800872,0.806532402
0.66939891,0.512544699,0.676581714,0.74674399,0.815790063
0.70445736,0.553920699,0.764735932,0.68109181,0.81219303
0.74603175,0.620855027,0.687524914,0.71145782,0.818787862
0.83104126,0.723683578,0.744417795,0.78800031,0.830820225
0.94406393,0.86059346,0.819382396,0.84180563,0.857289213
0.80416667,0.882542046,0.741133346,0.71791425,0.863576322
0.925,0.950292659,0.848263017,0.78754328,0.864305754
0.92899408,0.987670916,1,1,0.862473872
1,1,1,0.99698051,0.896312199
1,1,1,1,0.893380908
1,1,1,0.99995857,0.891463589
1,1,1,1,0.892059281
1,0.996580625,1,0.99999981,0.893011748
1,0.967124558,1,1,0.893915921
1,0.942179256,1,1,0.893422366
1,0.922763514,1,1,0.893207717
1,0.91146453,1,1,0.893372658
1,0.907857655,1,1,0.893581935
1,0.911363232,1,1,0.893389317
1,0.920349546,0.910205062,0.71310429,0.893166847
0.78571429,0.82278976,0.654916956,0.72467044,0.87031765
0.75362319,0.742670918,0.683730816,0.65557139,0.839227236
0.58682635,0.609289358,0.746222989,0.69743886,0.681230386
0.69672131,0.582635227,0.799699334,0.77282507,0.718906664
0.73655914,0.599755861,0.688921306,0.76156866,0.770108994
0.49242424,0.501761316,0.762981394,0.61579171,0.57111143
0.63380282,0.516421182,0.722539073,0.69706627,0.60341964
0.70857143,0.578722737,0.78528483,0.76904752,0.685127027
0.75721154,0.65815465,0.804201334,0.77985253,0.763861754
0.56426332,0.620146239,0.766221998,0.66735085,0.659681567
0.64102564,0.631985563,0.83242402,0.72219485,0.679548604
0.57608696,0.606449279,0.956354788,0.93658432,0.72189496
1,0.803788988,0.961284004,1,1
1,0.941488671,0.964972309,0.99966384,1
1,1,0.967915668,1,1
1,1,0.970354592,0.99999709,0.907050023
1,1,0.972430684,1,0.851516271
1,1,0.974268929,0.99999998,0.891203982
1,1,0.975777839,1,0.902828181
1,1,0.977147131,1,0.895922503
1,0.971530769,0.979210563,1,0.888191996
1,0.943516269,0.980690885,1,0.888825369
1,0.922828068,0.982000748,1,0.890888031
1,0.909963025,0.857233995,0.72285424,0.893031688
0.73291926,0.769081454,0.652798473,0.71165922,0.782633906
0.77419355,0.696882841,0.63689395,0.65529902,0.770080448
0.75362319,0.648497597,0.715018121,0.75078405,0.788761528
0.74782609,0.627269832,0.767490409,0.77932723,0.816748058
0.5908046,0.548692595,0.667834385,0.68036139,0.718016608
0.61458333,0.52095978,0.707447269,0.66509627,0.752423376
0.44298246,0.430761847,0.698832583,0.63201842,0.576470634
0.38235294,0.351385949,0.75625511,0.66583055,0.519074828
0.77777778,0.513614004,0.733673541,0.77204985,0.892832508
0.54651163,0.526903806,0.72284115,0.65827568,0.511895405
0.69135803,0.616541251,0.763811002,0.72168187,0.56413901
0.69444444,0.6839488,0.971768599,0.98242613,0.686589288
1,0.885286224,0.973125967,1,1
1,1,0.974342875,0.99998125,1
1,1,0.975471184,1,1
1,1,0.976526308,0.99999985,0.958140045
1,1,0.977517375,1,0.899164276
1,1,0.978468384,1,0.870865873
1,1,0.979397171,0.99999999,0.887270783
1,0.9938111,0.980313384,1,0.894079976
1,0.952481509,0.981108765,1,0.894051875
1,0.919758797,0.981874322,1,0.891297659
1,0.897809848,0.982580234,1,0.891064319
1,0.887758719,0.825632784,0.72387995,0.892552204
0.15299335,0.453239425,0.681534531,0.52235411,-0.294503124
0.18532819,0.17105798,0.659544878,0.48462603,0.162584124
0.62758621,0.232990851,0.712995028,0.73296993,1
0.79611651,0.4012511,0.720749841,0.77518331,1
0.57933579,0.443294744,0.64975202,0.66135231,0.474533236
0.56271186,0.486534744,0.700158881,0.61983772,0.376152039
0.5787234,0.54036654,0.686203449,0.64671216,0.595294905
0.58369723,0.588872203,0.743626759,0.74474949,0.744824844
