truth_values,gaussian,adarel,sarima,rf
1,0.999130796,0.999995026,0.993585565,0.998351702
1,0.999143023,0.999995013,0.993585565,0.998312521
1,0.999149297,0.999995019,0.993585565,0.998290377
1,0.999139707,0.999995013,0.993585565,0.998366898
1,0.999161559,0.999995019,0.993585565,0.998325635
1,0.999167548,0.999995034,0.993585565,0.998296078
1,0.999173447,0.999995438,0.993585565,0.998304614
1,0.999179254,0.99999506,0.993585565,0.998283586
1,0.999184976,0.999995082,0.993585565,0.998318806
1,0.999190614,0.999995023,0.993585565,0.998306614
1,0.999176627,0.999995069,0.993585565,0.998305255
1,0.999201638,0.999995061,0.993585565,0.998346405
1,0.999207032,0.999995093,0.993585565,0.998251128
1,0.999212349,0.999333188,0.993585565,0.998360071
1,0.999217585,0.99999501,0.993585565,0.998325871
1,0.999222755,0.999995072,0.993585565,0.998271475
1,0.999227846,0.999995117,0.993585565,0.99830183
1,0.999232868,0.999995386,0.993585565,0.998365727
1,0.999215453,0.999995111,0.993585565,0.998370052
1,0.999242706,0.999995219,0.993585565,0.998366232
1,0.999247523,0.999995156,0.993585565,0.998321634
1,0.999229665,0.999995167,0.993585565,0.998327429
1,0.999234276,0.999995157,0.993585565,0.99829203
1,0.999261587,0.999995192,0.993585565,0.998255193
1,0.999266151,0.999995163,0.993585565,0.998329919
1,0.999247896,0.999995192,0.993585565,0.998306702
1,0.999252363,0.999995204,0.993585565,0.998272817
1,0.999279484,0.999995169,0.993585565,0.998314456
1,0.999283814,0.999995222,0.993585565,0.99831706
1,0.999288087,0.999995173,0.993585565,0.998356245
1,0.999292306,0.999995239,0.993585565,0.998296869
1,0.999296446,0.999995248,0.993585565,0.998369575
1,0.999300585,0.999995555,0.993585565,0.998332423
1,0.999304646,0.999994722,0.993585565,0.998258873
1,0.999308657,0.999994665,0.993585565,0.998248852
1,0.999312618,0.999994872,0.993585565,0.998268955
1,0.99931653,0.999995308,0.993585565,0.998310329
1,0.999320396,0.999995291,0.993585565,0.998348948
1,0.999324214,0.999995323,0.993585565,0.99833515
1,0.999327985,0.999995429,0.993585565,0.998341427
1,0.999331711,0.99999532,0.993585565,0.998282375
1,0.999335394,0.999995327,0.993585565,0.998277617
1,0.999339032,0.999995331,0.993585565,0.998400236
1,0.999342623,0.99999535,0.993585565,0.998319996
1,0.99934618,0.999995366,0.993585565,0.99827707
1,0.999349692,0.999995204,0.993585565,0.998310172
1,0.999353162,0.999523293,0.993585565,0.998306487
1,0.999356594,0.999995371,0.993585565,0.998277669
1,0.999359986,0.999995392,0.993585565,0.998235381
1,0.999363338,0.999995396,0.993585565,0.998358959
1,0.999366653,0.999995387,0.993585565,0.998332054
1,0.99936993,0.999995397,0.993585565,0.998301388
1,0.999373172,0.999995407,0.993585565,0.998340141
1,0.999376376,0.999995535,0.993585565,0.998410909
1,0.999379545,0.999995419,0.993585565,0.998355783
1,0.999382682,0.999995354,0.993585565,0.998248327
1,0.999385779,0.999995433,0.993585565,0.998356923
1,0.999388845,0.999995441,0.993585565,0.998209622
1,0.999391878,0.999996038,0.993585565,0.99826289
1,0.999394878,0.999995513,0.993585565,0.998287022
1,0.999397845,0.999995464,0.993585565,0.998333525
1,0.999400782,0.99999547,0.993585565,0.998296887
1,0.999403686,0.999995499,0.993585565,0.998224071
1,0.999406559,0.99961144,0.993585565,0.998278885
1,0.999409402,0.99999549,0.993585565,0.998340053
1,0.999412214,0.999618308,0.993585565,0.998296746
1,0.999393906,0.999995505,0.993585565,0.998365617
1,0.999417755,0.99999559,0.993585565,0.99837245
1,0.999420482,0.999995586,0.993585565,0.998318728
1,0.999423181,0.999995544,0.993585565,0.99833575
1,0.999425852,0.999995536,0.993585565,0.998268022
1,0.999428496,0.999995537,0.993585565,0.998249341
1,0.999431113,0.999995561,0.993585565,0.998211734
1,0.999433693,0.999995552,0.993585565,0.998310181
1,0.999436268,0.999995588,0.993585565,0.998336734
1,0.999438805,0.999995554,0.993585565,0.998331872
1,0.99944132,0.999995577,0.993585565,0.998338979
1,0.999443809,0.999995714,0.993585565,0.998283201
1,0.999446273,0.999995614,0.993585565,0.998386721
1,0.999448712,0.999995615,0.993585565,0.998285275
1,0.999451128,0.999995597,0.993585565,0.998279101
1,0.999453521,0.999995602,0.993585565,0.998309655
1,0.99945589,0.999995624,0.993585565,0.998241798
1,0.999458236,0.999995619,0.993585565,0.998291615
1,0.99946056,0.999995617,0.993585565,0.998379681
1,0.999462861,0.999995625,0.993585565,0.998334693
1,0.99946514,0.999995634,0.993585565,0.998231333
1,0.999467396,0.999995649,0.993585565,0.99836322
1,0.999469634,0.999995931,0.993585565,0.998343352
1,0.999471847,0.999995664,0.993585565,0.998287384
1,0.999474044,0.999994139,0.993585565,0.998291735
1,0.999476218,0.999995676,0.993585564,0.998296918
1,0.999478372,0.999995659,0.993585565,0.998272005
1,0.999480505,0.99999569,0.993585565,0.998264718
1,0.999482619,0.999995693,0.993585565,0.998284771
1,0.999484714,0.999995701,0.993585565,0.998324111
1,0.999486787,0.999995702,0.993585565,0.998290799
1,0.999488844,0.999995714,0.993585565,0.998311738
1,0.999490883,0.999995718,0.993585565,0.998338186
1,0.9994929,0.999995727,0.993585565,0.998353258
1,0.999494902,0.999995734,0.993585565,0.99832363
1,0.999496885,0.999995734,0.993585565,0.99833702
1,0.99949885,0.999995744,0.993585565,0.998291203
1,0.999500797,0.999995752,0.993585564,0.99835367
1,0.999502728,0.999995758,0.993585565,0.998324177
1,0.999489664,0.999995765,0.993585565,0.998297713
1,0.999506536,0.999995771,0.993585565,0.998297288
1,0.999508417,0.999995774,0.993585565,0.998321675
1,0.99951028,0.999995784,0.993585565,0.998345701
1,0.999512126,0.999995785,0.993585565,0.998328662
1,0.999513956,0.999995798,0.993585565,0.998282325
1,0.999515772,0.999995799,0.993585565,0.998348069
1,0.999517571,0.999995809,0.993585565,0.998352282
1,0.999519354,0.999995814,0.993585565,0.998295097
1,0.999521123,0.999995816,0.993585565,0.998292293
1,0.999522875,0.99999613,0.993585565,0.998295865
1,0.999524614,0.999995625,0.993585565,0.998277168
1,0.999526336,0.999995297,0.993585565,0.99832117
1,0.999515851,0.999995842,0.993585565,0.998352252
1,0.999529739,0.999996323,0.993585564,0.998265848
1,0.999531418,0.999995782,0.993585565,0.998326082
1,0.999533084,0.999996314,0.993585565,0.998307516
1,0.999534736,0.999995934,0.993585565,0.998314616
1,0.999536374,0.999996265,0.993585565,0.998340011
1,0.999525442,0.999995802,0.993585565,0.998334655
1,0.999527277,0.999996248,0.993585565,0.998318834
1,0.999529228,0.999996117,0.993585565,0.998333708
1,0.999531325,0.999996108,0.993585565,0.998295522
1,0.999533568,0.999995834,0.993585565,0.99830938
1,0.99953584,0.99999589,0.993585565,0.998308301
1,0.999537827,0.999996121,0.993585565,0.998263264
1,0.999539199,0.999996082,0.993585564,0.998337647
1,0.999540175,0.999996125,0.993585564,0.998291848
1,0.999552027,0.99999593,0.993585565,0.99837094
1,0.999553522,0.999995946,0.993585565,0.998368113
1,0.999555006,0.999995953,0.993585564,0.998345654
1,0.999556478,0.999996291,0.993585565,0.99830248
1,0.999547157,0.999995962,0.993585565,0.99827195
1,0.999559386,0.999996011,0.993585565,0.998284386
1,0.999560824,0.999995958,0.993585564,0.998238426
1,0.999562249,0.999995977,0.993585565,0.998270031
1,0.999563663,0.999995974,0.993585565,0.998311363
1,0.999565066,0.999995981,0.993585564,0.998253478
1,0.999566458,0.999995991,0.993585565,0.998344423
1,0.999567838,0.999995988,0.993585565,0.998320628
1,0.999569208,0.99999598,0.993585565,0.998381221
1,0.999570567,0.999996005,0.993585565,0.998345791
1,0.999571915,0.999996014,0.993585565,0.998305042
1,0.999573254,0.999996025,0.993585565,0.998273604
1,0.999574582,0.999996679,0.993585565,0.998237823
1,0.999575899,0.999996021,0.993585565,0.998360716
1,0.999577206,0.999996157,0.993585565,0.998309848
1,0.999578502,0.999995999,0.993585565,0.998319224
1,0.999579789,0.999996063,0.993585565,0.998281461
1,0.999581066,0.999996043,0.993585565,0.998331451
1,0.999582333,0.999996055,0.993585565,0.998295876
1,0.999583591,0.999996026,0.993585565,0.998352905
1,0.999584839,0.999996065,0.993585565,0.998341913
1,0.999586077,0.999996068,0.993585565,0.998279537
1,0.999587306,0.999996073,0.993585565,0.99835615
1,0.999588526,0.999996082,0.993585565,0.998279781
1,0.999589736,0.999996092,0.993585565,0.998309771
1,0.999590937,0.999995978,0.993585565,0.998298109
1,0.99959213,0.999996115,0.993585565,0.998307865
1,0.999593313,0.999996102,0.993585565,0.998317684
1,0.999594487,0.999996118,0.993585565,0.998304027
1,0.999595653,0.999996078,0.993585565,0.998279947
1,0.999596809,0.999996107,0.993585565,0.998273346
1,0.999597957,0.999996138,0.993585565,0.998384661
1,0.999599097,0.999996219,0.993585565,0.998266242
1,0.999600228,0.999996134,0.993585565,0.998380723
1,0.99960135,0.999996174,0.993585565,0.998306202
1,0.999602464,0.999996045,0.993585565,0.998336406
1,0.99960357,0.99999586,0.993585565,0.998259999
1,0.999604668,0.999996155,0.993585564,0.998289659
1,0.999605758,0.99999617,0.993585565,0.998280876
1,0.999606839,0.999996163,0.993585565,0.998393144
1,0.999607913,0.999996172,0.993585565,0.998283476
1,0.999608979,0.999996175,0.993585565,0.99831679
1,0.999610036,0.999996202,0.993585565,0.998312455
1,0.999611086,0.999996183,0.993585565,0.998346385
1,0.999602521,0.999996198,0.993585565,0.998325318
1,0.999613164,0.999996243,0.993585565,0.998339908
1,0.99961419,0.999996219,0.993585564,0.998332189
1,0.999615209,0.999996096,0.993585565,0.998284301
1,0.999616222,0.999996203,0.993585565,0.998313425
1,0.999617227,0.999996217,0.993585565,0.998289642
1,0.999618224,0.999996229,0.993585564,0.998242719
1,0.999619215,0.999996224,0.993585565,0.998296612
1,0.999620198,0.999996229,0.993585565,0.998286246
1,0.999621174,0.999996346,0.993585564,0.998317157
1,0.999622143,0.999996245,0.993585565,0.998283841
1,0.999623106,0.999728705,0.993585565,0.998273826
1,0.999624061,0.999996246,0.993585564,0.998332544
1,0.999625009,0.999996277,0.993585564,0.998294544
1,0.99962595,0.99999625,0.993585564,0.998342492
1,0.999626885,0.99999621,0.993585565,0.998297497
1,0.999627813,0.999996333,0.993585564,0.998312157
1,0.999628734,0.999996262,0.993585564,0.998328497
1,0.999629649,0.999996277,0.993585564,0.998269939
1,0.999630557,0.999996288,0.993585565,0.998266071
1,0.999631458,0.999996292,0.993585565,0.998343052
1,0.999632353,0.99999623,0.993585564,0.998288073
1,0.999633242,0.999996134,0.993585564,0.998291158
1,0.999634124,0.999996236,0.993585565,0.998259575
1,0.999635,0.999996317,0.993585564,0.998270671
1,0.99963587,0.999996921,0.993585564,0.998284013
1,0.999636733,0.999996317,0.993585565,0.998354519
1,0.999637591,0.999996345,0.993585565,0.998314784
1,0.999638442,0.999996291,0.993585565,0.998371476
1,0.999639287,0.999996335,0.993585565,0.998278201
1,0.999640126,0.999996351,0.993585565,0.998323086
1,0.999640959,0.999996432,0.993585565,0.998367326
1,0.999641787,0.999996388,0.993585565,0.998260545
1,0.999642608,0.999996347,0.993585565,0.998229371
1,0.999643424,0.999996343,0.993585564,0.99830143
1,0.999644233,0.999996407,0.993585565,0.998264089
1,0.999645037,0.999996442,0.993585565,0.998354181
1,0.999645835,0.999996387,0.993585565,0.998306878
1,0.999646628,0.999996096,0.993585565,0.99835614
1,0.999647415,0.999996352,0.993585565,0.998249213
1,0.999648196,0.999996154,0.993585565,0.998274434
1,0.999648972,0.999996392,0.993585565,0.99828642
1,0.999649742,0.999996459,0.993585565,0.998222129
1,0.999650507,0.999996393,0.993585565,0.998284598
1,0.999651266,0.999996475,0.993585565,0.998266825
1,0.99965202,0.999996492,0.993585565,0.998310418
1,0.999652768,0.999996141,0.993585564,0.998297106
1,0.999653511,0.999996341,0.993585565,0.998296282
1,0.999654249,0.9999964,0.993585565,0.998322404
1,0.999654982,0.999996423,0.993585565,0.998281866
1,0.999655709,0.999996438,0.993585565,0.998295838
1,0.999656431,0.999996444,0.993585565,0.998354244
1,0.999657148,0.999996436,0.993585565,0.998313003
1,0.99965786,0.999996451,0.993585565,0.998294399
1,0.999658567,0.999996405,0.993585565,0.998283586
1,0.999659269,0.999997768,0.993585565,0.998303967
1,0.999651522,0.999996566,0.993585565,0.998269706
1,0.999660659,0.999996461,0.993585565,0.998231053
1,0.999661345,0.999996465,0.993585565,0.998306452
1,0.999662028,0.999996466,0.993585565,0.998296764
1,0.999662704,0.999996494,0.993585565,0.998366627
1,0.999663376,0.999996477,0.993585565,0.998305318
1,0.999664044,0.99999648,0.993585565,0.998333361
1,0.999664706,0.99999648,0.993585565,0.998253713
1,0.999665364,0.999996488,0.993585565,0.998336572
1,0.999666016,0.99999649,0.993585565,0.998312261
1,0.999666665,0.999996496,0.993585564,0.998266186
1,0.999667309,0.999996396,0.993585565,0.998272063
1,0.999667947,0.999996505,0.993585565,0.998284945
1,0.999668582,0.999996513,0.993585565,0.998266184
1,0.999669211,0.999996549,0.993585565,0.998276731
1,0.999669836,0.99999652,0.993585565,0.99836529
1,0.999670457,0.999996533,0.993585565,0.998311008
1,0.999671072,0.999996439,0.993585565,0.998338949
1,0.999671684,0.999996511,0.993585565,0.998317209
1,0.999672291,0.999996528,0.993585565,0.99835197
1,0.999672893,0.999996546,0.993585565,0.9982673
1,0.999673491,0.999996453,0.993585565,0.998285416
1,0.999674084,0.999996562,0.993585564,0.998286597
1,0.999674673,0.999996555,0.993585565,0.998248192
1,0.999675258,0.99999655,0.993585565,0.998265846
1,0.999675839,0.99999658,0.993585565,0.998336578
1,0.999676415,0.999996564,0.993585565,0.998250959
1,0.999676987,0.999996567,0.993585565,0.998295393
1,0.999677554,0.99999655,0.993585565,0.998246846
1,0.999678117,0.999996577,0.993585565,0.998253893
1,0.999678676,0.999996581,0.993585565,0.998257044
1,0.999679231,0.999996591,0.993585565,0.99834341
1,0.999679782,0.999996592,0.993585565,0.998298646
1,0.999680329,0.999996578,0.993585565,0.998242257
1,0.99968087,0.999996593,0.993585565,0.99826432
1,0.999681408,0.999996475,0.993585565,0.998308118
1,0.999681942,0.999996693,0.993585565,0.99832121
1,0.999682472,0.999996613,0.993585565,0.99832337
1,0.999682998,0.9997801,0.993585565,0.998328856
1,0.99968352,1,0.993585565,0.998311258
1,0.999684037,0.999996679,0.993585565,0.99833034
1,0.999684551,0.999996641,0.993585565,0.998265853
1,0.99968506,0.99999652,0.993585565,0.998301585
1,0.999685566,0.999996672,0.993585565,0.998298102
1,0.999686067,0.999996879,0.993585565,0.998242086
1,0.999686564,0.99999664,0.993585565,0.998267436
1,0.999687058,0.999996639,0.993585565,0.998331383
1,0.999687547,0.999996648,0.993585565,0.998372515
1,0.999688032,0.9999966,0.993585565,0.998224858
1,0.999681409,0.999996652,0.993585565,0.998315847
1,0.999682287,0.999996882,0.993585565,0.998249248
1,0.999682869,0.999996663,0.993585565,0.998275952
1,0.999683054,0.999996668,0.993585565,0.99832626
1,0.999683075,0.999996698,0.993585565,0.998266954
1,0.999683132,0.999996666,0.993585565,0.998325502
1,0.999683294,0.999996676,0.993585565,0.998264349
1,0.99968356,0.999996685,0.993585565,0.998282687
1,0.999683907,0.999997168,0.993585565,0.998333067
1,0.999692675,0.999996697,0.993585565,0.998335206
1,0.999693118,0.999996726,0.993585565,0.998278329
1,0.999693557,0.999996701,0.993585565,0.998300661
1,0.999693992,0.999996751,0.993585565,0.998347171
1,0.999694424,0.999996759,0.993585565,0.998280319
1,0.999687026,0.999996688,0.993585565,0.998258552
1,0.999695276,0.999996712,0.993585565,0.998303459
1,0.999695696,0.99999663,0.993585565,0.998315184
1,0.999696113,0.999996731,0.993585565,0.998266244
1,0.999696526,0.99999673,0.993585565,0.998340298
1,0.999696935,0.999996725,0.993585565,0.998253159
1,0.99969734,0.999996731,0.993585565,0.998283679
1,0.999697742,0.999996736,0.993585565,0.998283852
1,0.999689985,0.99999674,0.993585565,0.998355404
1,0.999698533,0.999996852,0.993585565,0.998300998
1,0.999698924,0.999995888,0.993585565,0.998275968
1,0.999699311,0.999996753,0.993585565,0.998286769
1,0.999699693,0.999996896,0.993585565,0.998248736
1,0.999700073,0.999996458,0.993585565,0.998276318
1,0.999700449,0.999996759,0.993585565,0.998224205
1,0.999700821,0.999995893,0.993585565,0.998250286
1,0.999701189,0.999996716,0.993585565,0.998294292
1,0.999701553,0.99999675,0.993585565,0.998272331
1,0.999701909,0.999996773,0.993585565,0.998345091
1,0.999702272,0.999996778,0.993585565,0.998313147
1,0.999702625,0.999996786,0.993585565,0.998298943
1,0.999702975,0.999996719,0.993585565,0.99829445
1,0.99970332,0.9999968,0.993585565,0.998248449
1,0.999703663,0.999996786,0.993585565,0.998285284
1,0.999704002,0.999996796,0.993585565,0.998343339
1,0.999704337,0.999996798,0.993585565,0.998323198
1,0.999704668,0.999996823,0.993585565,0.998297301
1,0.999704996,0.999996792,0.993585565,0.998350593
1,0.99970532,0.999996812,0.993585565,0.998352366
1,0.99970564,0.999996813,0.993585565,0.998278805
1,0.999705956,0.999997,0.993585565,0.998326633
1,0.999706267,0.999996853,0.993585565,0.99833136
1,0.999706576,0.999996824,0.993585565,0.998290844
1,0.999706881,0.999996813,0.993585565,0.99826348
1,0.999707183,0.999996837,0.993585565,0.99829117
1,0.99970748,0.999996835,0.993585565,0.998292516
1,0.999707775,0.999996857,0.993585565,0.998297084
1,0.999708065,0.999996829,0.993585565,0.998273338
1,0.999708351,0.999996838,0.993585565,0.99827065
1,0.999708633,0.999997576,0.993585564,0.99833501
1,0.999708911,0.999996852,0.993585565,0.998310294
1,0.999709186,0.999996877,0.993585565,0.998280524
1,0.999709456,0.999996881,0.993585565,0.998289184
1,0.999709723,0.999996899,0.993585565,0.998249931
1,0.999709985,0.999996865,0.993585565,0.998215879
1,0.999710245,0.999996866,0.993585565,0.998300679
1,0.999710507,0.999996869,0.993585565,0.998303789
1,0.99971075,0.999996884,0.993585565,0.998282566
1,0.999710998,0.999996797,0.993585565,0.998223728
1,0.999711241,0.999996892,0.993585565,0.99832695
1,0.99971148,0.999996872,0.993585565,0.998346847
1,0.999711714,0.999996881,0.993585565,0.998309857
1,0.999711945,0.999996483,0.993585565,0.998268526
1,0.999712172,0.999996896,0.993585565,0.998276413
1,0.999712394,0.999996898,0.993585565,0.998281871
1,0.999712612,0.999996902,0.993585565,0.998224981
1,0.999712826,0.999996907,0.993585565,0.998331583
1,0.999713036,0.999996866,0.993585565,0.998238539
1,0.999713241,0.999996916,0.993585565,0.998293686
1,0.999713442,0.999996921,0.993585565,0.998328996
1,0.999713638,0.999996784,0.993585565,0.998333861
1,0.99971383,0.999996924,0.993585565,0.998334224
1,0.999714018,0.999996923,0.993585565,0.998306621
1,0.9997142,0.999996925,0.993585565,0.998329158
1,0.999714379,0.999996984,0.993585565,0.998265611
1,0.999714552,0.999996945,0.993585565,0.9982833
1,0.999714721,0.999996941,0.993585565,0.99828253
1,0.999714884,0.999997048,0.993585565,0.998304329
1,0.999715044,0.999996896,0.993585565,0.998264714
1,0.999715197,0.999996947,0.993585565,0.998235447
1,0.999715346,0.999996943,0.993585565,0.998373276
1,0.99971549,0.999996963,0.993585565,0.9983172
1,0.999715629,0.999996977,0.993585565,0.998294133
1,0.999715761,0.999996989,0.993585565,0.998371862
1,0.99971589,0.999996967,0.993585565,0.998303556
1,0.999716011,0.999996968,0.993585565,0.998292452
1,0.999716131,0.999996554,0.993585565,0.998293828
1,0.999716239,0.999996991,0.993585565,0.998280182
1,0.999716344,0.999996989,0.993585565,0.998311602
1,0.999716441,0.999996951,0.993585565,0.998302282
1,0.999716533,0.999996947,0.993585565,0.998334729
1,0.99971662,0.999996956,0.993585565,0.998321825
1,0.999716699,0.999996991,0.993585565,0.998326452
1,0.999716771,1,0.993585565,0.998339136
1,0.999716836,0.999996933,0.993585565,0.998333135
1,0.999716893,0.999997112,0.993585565,0.998269813
1,0.999716943,0.999997032,0.993585565,0.998304853
1,0.999716985,0.999997001,0.993585565,0.998319193
1,0.999717019,0.999997007,0.993585565,0.998240168
1,0.999717044,0.999997011,0.993585565,0.998316267
1,0.99971706,0.999997028,0.993585565,0.998286057
1,0.999717066,0.999996921,0.993585565,0.998258678
1,0.999717063,0.999717439,0.993585565,0.998309298
1,0.999717048,0.999997022,0.993585565,0.998293211
1,0.999717022,0.999997015,0.993585565,0.998319397
1,0.999716984,0.999997065,0.993585565,0.998354602
1,0.99970817,0.999996763,0.993585565,0.998255923
1,0.999708155,0.999997027,0.993585565,0.998301147
1,0.999716788,0.999997031,0.993585565,0.998283177
1,0.999708098,0.999997046,0.993585565,0.998296233
1,0.999708058,0.999997036,0.993585565,0.998276457
1,0.999716438,0.999997037,0.993585565,0.998317338
1,0.999716277,0.999997038,0.993585565,0.998316064
1,0.99971609,0.999997041,0.993585565,0.998269022
1,0.999707682,0.999997048,0.993585565,0.998281847
1,0.999715616,0.999997065,0.993585565,0.998283767
1,0.999715316,0.999997048,0.993585565,0.998386734
1,0.999714959,0.99999707,0.993585565,0.998255295
1,0.999714531,0.999997107,0.993585565,0.998272215
1,0.999714004,0.999997077,0.993585565,0.998288716
1,0.999713349,0.999997095,0.993585565,0.998329864
1,0.999712489,0.999997124,0.993585565,0.998353884
1,0.999711295,0.999997124,0.993585565,0.998350295
1,0.99970952,0.999997107,0.993585565,0.998309651
1,0.999706796,1,0.993585565,0.998379093
1,0.999716378,0.999991655,0.993604982,0.998404117
1,0.999715453,0.999994381,0.993604982,0.998388524
1,0.999713952,0.999997368,0.993604982,0.99843401
1,0.999715867,0.999993042,0.993610988,0.998450403
1,0.999716752,0.999990809,0.993614598,0.998464768
1,0.999718722,0.999986197,0.993618946,0.998453349
1,0.999718372,0.999987155,0.993618946,0.998471001
1,0.999717976,0.999986359,0.993618946,0.998419805
1,0.999717526,0.999986824,0.993618946,0.998455087
1,0.999709746,0.999988548,0.993618946,0.998424928
1,0.999709429,0.999987588,0.993618946,0.998406348
1,0.999715676,0.999991683,0.993618946,0.998451885
1,0.999714788,0.999994721,0.993618946,0.998434157
1,0.999713653,0.999996991,0.993618946,0.998503098
1,0.999712109,1,0.993618946,0.998431605
1,0.999709825,1,0.993618946,0.998497956
1,0.999711247,1,0.993625547,0.998481402
1,0.999708213,0.99989487,0.993625546,0.998454014
1,0.99971202,1,0.993639353,0.998484555
1,0.999718536,0.999990869,0.993653188,0.998445448
1,0.999717418,0.999992532,0.993653188,0.998448036
0.989837398,0.999718941,0.999988756,0.993657242,0.979899492
0.987434555,0.996633514,0.997382719,0.993647079,0.979831204
0.976498638,0.99435951,0.994803734,0.993634513,0.980018091
0.984860558,0.989711014,0.98988024,0.993614238,0.980092022
0.981835119,0.990005763,0.988541341,0.993599098,0.980033485
0.979116223,0.988767522,0.986699223,0.993580933,0.979946157
0.989278277,0.987131307,0.984597878,0.99356005,0.980592076
0.977495672,0.989428501,0.98590556,0.993556654,0.980016864
0.973660309,0.986469876,0.983667021,0.993534149,0.979922294
0.971657425,0.983888113,0.980836622,0.99350781,0.979700764
0.98424669,0.981832784,0.978260597,0.993479467,0.979914848
0.97156048,0.984718922,0.979998585,0.99347456,0.97960573
0.981589582,0.98159505,0.977744029,0.993446121,0.979813318
0.983657588,0.983458095,0.978739642,0.99342771,0.979580652
0.978550296,0.984710029,0.980020344,0.993411368,0.979702109
0.98381877,0.983587545,0.979613954,0.993389918,0.979816963
0.986899563,0.984823118,0.98072141,0.993373737,0.980105929
0.956896552,0.986280781,0.982375979,0.993360636,0.979814519
1,0.977292758,0.975539938,0.993317533,0.998499185
1,0.987208341,0.982027056,0.993319843,0.998537408
1,0.991078151,0.986808153,0.993327655,0.998486256
1,0.993170698,0.990412333,0.993340649,0.998537555
1,0.994477083,0.993076062,0.993354468,0.998463793
1,0.995366833,0.994985226,0.993370012,0.998467575
1,0.995945584,0.996338151,0.993387328,0.998490785
0.992509363,0.99645575,0.997325856,0.993401462,0.979778947
0.985263158,0.994508045,0.995985407,0.99340289,0.979873304
0.987350835,0.991453604,0.9930664,0.993399517,0.979793979
0.99295417,0.990716298,0.991549137,0.993386867,0.980161665
0.974025974,0.99198821,0.991909727,0.993379822,0.979690607
0.990139688,0.986523286,0.987169595,0.993353848,0.979615672
0.986842105,0.989068269,0.987940984,0.993343988,0.979791311
0.964480874,0.988890616,0.987637417,0.99333083,0.979836885
0.937597504,0.981650166,,0.993295311,0.979411075
0.972819932,0.969301257,0.973885347,0.993232908,0.979407902
1,0.975126086,,0.993205728,0.998539167
1,0.985427084,0.980864165,0.993205728,0.99852741
0.990396158,0.989802501,0.985915459,0.993205728,0.979683184
0.988101534,0.989095734,0.987129921,0.993196124,0.979777221
0.974680307,0.988490391,0.98742391,0.993184226,0.979943285
0.994818653,0.984051258,0.983999918,0.993181915,0.981203325
1,0.988676115,0.986918346,0.993176734,0.998559254
1,0.992159903,0.990430796,0.993199155,0.998543155
1,0.993916566,0.993050781,0.993226428,0.998476812
1,0.99497697,0.995039084,0.993226428,0.998544187
1,0.995693727,0.996420524,0.993242821,0.998554152
1,0.996231029,0.997503979,0.993246294,0.998489181
0.982142857,0.9966411,0.998243588,0.993258538,0.979386198
1,0.991103112,0.993711619,0.993277348,0.998563877
0.986027944,0.994650755,0.99540687,0.993291215,0.979281986
0.98784389,0.991394636,0.992848651,0.993288607,0.979714392
0.993196741,0.990672557,0.991545059,0.99327645,0.980581212
0.987400219,0.991950556,0.991968881,0.993269647,0.979413927
0.980879541,0.990516326,0.99074998,0.993257048,0.979558138
0.984538237,0.987783065,0.988128956,0.993237927,0.979438659
0.983371126,0.98769564,0.987164553,0.993222465,0.97965648
0.988465975,0.987062893,0.986145706,0.993205837,0.979475544
0.981700753,0.988335214,0.986740837,0.993194303,0.979565257
0.986513487,0.986573783,0.985381623,0.993176003,0.979445716
0.978448276,0.987382553,0.985666984,0.993162517,0.979573718
0.985611511,0.984983137,0.983739085,0.993140965,0.979673715
0.972406181,0.986254595,0.984217023,0.993126577,0.979774027
0.997098646,0.982325714,0.981073472,0.993098983,0.993067633
0.995203837,0.988641549,0.985293714,0.993096081,0.982776327
1,0.990519191,0.987900346,0.993091285,0.998478424
0.975308642,0.993154446,0.991090172,0.993091286,0.979694383
1,0.986578685,0.986908825,0.993066594,0.998501969
1,0.991799438,0.990407332,0.993066594,0.998473703
1,0.993861642,0.992999127,0.993066594,0.998481481
1,0.995002012,0.994910997,0.993075523,0.998442655
1,0.995738954,0.996324292,0.993075523,0.998479142
1,0.996258494,0.996492413,0.993080573,0.99845838
0.991596639,0.996715086,0.998078659,0.993097707,0.979590717
0.991561181,0.994290697,0.996317147,0.993089304,0.979647435
0.975409836,0.993336555,0.995006349,0.993096738,0.979726683
0.99375,0.987499277,0.989571649,0.993072148,0.981760806
0.99543379,0.990941276,0.9908369,0.99309871,0.986396456
0.985365854,0.992591384,0.992011341,0.993094144,0.979545928
1,0.990012922,0.990163193,0.993079509,0.998556626
1,0.993827224,0.99282714,0.99309899,0.998521753
0.995475113,0.995353697,0.994825004,0.99309899,0.987874748
1,0.994696648,0.994996665,0.993094465,0.998503949
0.960629921,0.996081394,,0.993094465,0.979555795
0.988159311,0.983804238,0.989367961,0.993055095,0.979442368
1,0.987629187,0.98903651,0.993043254,0.998463263
0.980263158,0.992451378,0.991925818,0.993043255,0.979677341
0.988721805,0.988124526,0.988740466,0.993023518,0.979822056
1,0.989124846,0.98878899,0.99301224,0.998454305
0.99378882,0.9930259,0.991742203,0.99301224,0.982885781
1,0.992715424,0.992275652,0.993006028,0.998430924
1,0.994807648,0.994395344,0.993006028,0.998395024
1,0.995808708,0.995929122,0.993006028,0.998449304
1,0.996431123,0.997040693,0.993012965,0.998430432
1,0.996855289,0.997866286,0.993012964,0.998404023
